ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	is_neuronal_term
GO:0022408	negative regulation of cell-cell adhesion	205	0.469040306710069	1.4520718158069	0.000139437695309842	0.0013154979648757	0.000939584009118182	4370	tags=36%, list=20%, signal=29%	15284/12159/278180/22408/12578/16147/16600/12484/353310/16453/15507/20423/434215/16153/12156/67122/20315/15223/100039795/66214/12703/27027/11540/16449/17131/12399/12231/18753/17242/14190/56745/26971/13035/269023/12527/74048/230738/12394/16854/22339/100182/26970/21960/94212/17173/11806/16362/16190/17196/27205/11898/18128/237256/11651/18708/21929/12053/76747/22724/208650/14204/15216/228788/12493/20971/15977/12608/20535/230979/71228/21803/229473/14357	FALSE
GO:0003228	atrial cardiac muscle tissue development	21	0.727374628096635	1.9544369334893	0.000141704925358148	0.00132960882777065	0.000949662581252048	1776	tags=48%, list=8%, signal=44%	20429/18741/18121/18091/16392/21386/14465/17292/22773/76365	FALSE
GO:0060351	cartilage development involved in endochondral bone morphogenesis	41	0.67187819716237	1.92927454771185	0.000141704925358148	0.00132960882777065	0.000949662581252048	4904	tags=63%, list=23%, signal=49%	20429/15396/15431/373864/16147/20682/18159/12622/12845/21825/12824/20855/14284/19401/12406/12842/15530/12006/14042/17180/21827/12839/218772/12411/19411/58994	FALSE
GO:0060716	labyrinthine layer blood vessel development	26	0.694955446294603	1.91966365294793	0.000141704925358148	0.00132960882777065	0.000949662581252048	2809	tags=50%, list=13%, signal=44%	15205/14367/16007/15213/226841/13984/107586/16477/71709/238328/15214/18022/11651	FALSE
GO:0048741	skeletal muscle fiber development	46	0.613790858630473	1.7715291156186	0.000143972156180359	0.00134356687265786	0.00095963200433346	4951	tags=54%, list=23%, signal=42%	20429/20471/791364/17927/22410/329828/231602/12390/11459/72330/18858/17878/14775/12292/17928/54720/15184/53321/208727/12043/319757/17877/74777/18810/232685	FALSE
GO:0035567	non-canonical Wnt signaling pathway	58	0.598858031789485	1.74735782195778	0.000143972156180359	0.00134356687265786	0.00095963200433346	5181	tags=57%, list=24%, signal=43%	14362/14367/14370/17926/54612/14369/22417/22418/22411/14371/57265/22422/106042/93960/93897/14366/68339/20379/68588/20319/230824/22421/59036/140577/22412/27373/12614/14368/93840/20377/21844/20378/107934	FALSE
GO:0030225	macrophage differentiation	56	0.598769717431625	1.74493085977321	0.000143972156180359	0.00134356687265786	0.00095963200433346	3169	tags=38%, list=15%, signal=32%	18089/12159/14462/14461/15902/12977/12606/211770/16878/12703/110794/14284/22339/22228/24088/70747/12981/12262/18795/17874/18032	FALSE
GO:2000679	positive regulation of transcription regulatory region DNA binding	25	0.734795939043741	2.02389510807162	0.000146239387740484	0.00136226600832127	0.000972987713975569	948	tags=32%, list=4%, signal=31%	15111/17300/18996/14462/22160/18997/16600/18508	FALSE
GO:1901861	regulation of muscle tissue development	55	0.598724389566359	1.74543475391321	0.000148506620004731	0.00137594843266032	0.000982760277262019	4318	tags=51%, list=20%, signal=41%	20429/12159/22160/14179/11555/20423/17927/22410/13388/108000/16002/12064/56233/14609/17878/14174/16011/17928/15184/117606/22416/17127/12043/20670/17260/21803/53376/16948	FALSE
GO:0055010	ventricular cardiac muscle tissue morphogenesis	55	0.59789168382949	1.74300720367767	0.000148506620004731	0.00137594843266032	0.000982760277262019	5543	tags=60%, list=26%, signal=45%	17300/18996/18121/18091/14234/15110/17069/16392/15213/54485/17131/20181/13857/21956/15214/18128/17897/21952/14106/19130/109620/17868/21954/228788/21803/21812/22003/21808/320790/21924/140781/21814/77446	FALSE
GO:0044060	regulation of endocrine process	55	0.597760765417584	1.74262554301703	0.000148506620004731	0.00137594843266032	0.000982760277262019	4470	tags=51%, list=21%, signal=40%	12918/26927/16324/13115/22226/19701/18095/21333/16878/14427/30878/16323/56745/12922/12394/14063/16322/14062/14419/22337/12257/18976/11606/14186/14683/12919/12921/12953	FALSE
GO:0032331	negative regulation of chondrocyte differentiation	26	0.694401022849074	1.91813217845931	0.000150773852941339	0.00139445584920702	0.000995979053042496	4621	tags=69%, list=21%, signal=54%	12020/12159/16147/20682/20583/22402/14633/108153/73121/19227/23892/216795/76566/21812/14563/16998/218772/19411	FALSE
GO:1905332	positive regulation of morphogenesis of an epithelium	40	0.670710273840388	1.91930585534233	0.00015304108652043	0.00141289717376897	0.00100915062314599	2091	tags=42%, list=10%, signal=38%	20471/12159/14462/18121/15415/20682/22417/20681/14573/58198/18595/16878/16869/17242/20474/23892/22339	FALSE
GO:0010717	regulation of epithelial to mesenchymal transition	101	0.53964221904835	1.62591191306596	0.00015530832071387	0.00143127275951997	0.0010222752398241	3303	tags=36%, list=15%, signal=30%	15375/17300/15376/12159/14462/22160/18121/21869/353310/24064/16392/241324/24063/76905/12156/66214/216285/107586/20613/68010/16449/17131/17242/23892/22339/80288/12842/69601/102693/18128/12006/20319/246154/13838/13636/171463	FALSE
GO:0022029	telencephalon cell migration	66	0.585035895253361	1.72156243705598	0.000162110026722544	0.00148337847461159	0.00105949133440649	2744	tags=32%, list=13%, signal=28%	54713/12767/18993/21869/11878/21907/18992/15228/16874/20315/14766/13488/64290/12569/16975/12570/20562/21960/328365/69601/20807	FALSE
GO:0060042	retina morphogenesis in camera-type eye	78	0.568525708942916	1.69019826096298	0.000162110026722544	0.00148337847461159	0.00105949133440649	5026	tags=51%, list=23%, signal=39%	20674/54352/16147/20682/59058/14685/241324/20681/14221/114889/69743/140489/723950/13388/19213/18185/107585/16869/64379/12142/237979/12677/18128/212541/116810/330166/15258/21838/76574/19274/19242/19130/15165/24013/17158/13508/387609/270120/72088/12307	FALSE
GO:0051099	positive regulation of binding	195	0.470949394941699	1.45682450562079	0.000162110026722544	0.00148337847461159	0.00105949133440649	4344	tags=31%, list=20%, signal=25%	15205/18741/17869/15111/17300/18996/12159/14462/22160/18997/16600/12741/18609/17927/16392/22418/12156/20620/16848/67784/18508/11421/68010/223864/54409/13592/18049/12064/19401/17395/69952/14958/68588/241593/13806/15258/12143/12985/20194/16364/67177/13838/18012/59022/13848/109624/109689/72701/22416/75687/59036/15216/51801/29816/433700/12389/21803/11816/319939/12010	FALSE
GO:0006813	potassium ion transport	248	0.450752364548085	1.40898931932831	0.000162110026722544	0.00148337847461159	0.00105949133440649	7764	tags=59%, list=36%, signal=38%	16491/11516/16490/11555/242151/16523/241769/14428/99738/140493/66240/14825/227618/16539/56543/223864/16511/11826/382571/238384/16509/433809/57442/19736/16485/330953/16493/16538/16528/60613/16527/16535/20499/192113/11936/16533/223604/20498/70357/20512/66733/16514/56188/57814/105243/16512/16520/229715/16524/98660/15171/16492/192775/19229/76376/74610/20497/14419/12576/225642/69847/241794/56461/15166/15165/11928/16526/57138/240899/238276/18127/75607/16498/84036/14693/94249/12512/12389/16495/16518/16513/72961/12391/217826/277973/16502/12373/16510/30948/16499/11539/53416/227632/74571/16521/98741/11932/74053/18125/20495/240444/230899/11931/242735/16516/16500/27222/380728/73389/12289/16522/16494/14682/18693/210741/16531/16504/214111/16536/14613/241528/16497/83814/331004/13490/110862/11911/13489/16525/18798/16534/80906/16515/140492/52150/12566/238161/20544/171286/67498/22353/77031/11603/22218/16529/12892	FALSE
GO:0031069	hair follicle morphogenesis	38	0.648528008269355	1.84535354268498	0.000173446213487219	0.00157872697839599	0.00112759324854181	2811	tags=42%, list=13%, signal=37%	14313/110805/15220/22409/66042/13393/20423/56735/20613/12399/14633/18053/12394/16011/18128/14042	FALSE
GO:0002066	columnar/cuboidal epithelial cell development	54	0.603201914137996	1.75737999194049	0.000173446213487219	0.00157872697839599	0.00112759324854181	2231	tags=31%, list=10%, signal=28%	12020/15402/12159/18088/14461/14367/53626/22418/13388/81897/18508/12142/12224/19401/14609/30051/14561	FALSE
GO:0051937	catecholamine transport	97	0.534429540485553	1.60611148113245	0.000173446213487219	0.00157872697839599	0.00112759324854181	4904	tags=48%, list=23%, signal=38%	12918/16490/18429/27220/17069/332110/14685/99296/14573/20315/15551/11540/19224/11438/13488/54524/319508/18167/12922/55925/18430/21817/269642/108068/27062/20618/20983/19339/12801/11541/11444/208188/20617/54525/18441/18546/11606/18799/12652/12921/213788/11461/20538/15565/80976/20980/58994	FALSE
GO:0001659	temperature homeostasis	194	0.461298739177898	1.42649936188958	0.000175713452177056	0.00159655280800594	0.00114032520624755	5172	tags=39%, list=24%, signal=30%	18935/11516/209448/12767/13615/23882/15901/18429/14234/16592/12686/11555/11554/22410/17150/14748/14373/13653/16846/13488/30878/17201/21943/94187/13592/14609/13819/53422/13166/21887/22339/18430/14775/22228/13371/16190/70673/100503924/18128/101631/15171/18216/257632/20249/11865/16364/107515/21926/26381/12801/22724/14776/23794/329003/16163/64292/11647/12389/12608/14683/216190/11423/94282/26383/11770/56636/170826/12683/14747/171382/20869/18627/11539/329910/21898/217166	FALSE
GO:0090189	regulation of branching involved in ureteric bud morphogenesis	25	0.731011366017571	2.0134710182981	0.000177980691272795	0.00161431609452693	0.00115301249304702	4361	tags=76%, list=20%, signal=61%	20471/12159/18121/20472/15415/20682/20681/14573/58198/16869/20474/23892/22339/56753/18504/107515/11606/21803/319757	FALSE
GO:0046545	development of primary female sexual characteristics	124	0.510860197474768	1.55304268576895	0.000180247930759117	0.00163201716641793	0.00116565534353947	4325	tags=35%, list=20%, signal=29%	16876/14313/17300/12159/26927/11516/13615/11819/11504/26423/74297/18159/16875/22417/16848/18595/218454/22431/16846/381677/11705/19288/227631/100040608/18291/16323/14366/12394/22339/16542/16866/12841/16322/380684/21930/109689/20655/12043/18127/11606/19219/12608/381598/56484	FALSE
GO:2000696	regulation of epithelial cell differentiation involved in kidney development	17	0.727768480141315	1.92098246201007	0.00018251517062147	0.00164104944715305	0.00117210657856315	1837	tags=53%, list=9%, signal=48%	23967/14462/12484/14573/58198/16878/12705/16869/17395	FALSE
GO:0035315	hair cell differentiation	68	0.589339450398735	1.73692824600039	0.00018251517062147	0.00164104944715305	0.00117210657856315	2761	tags=34%, list=13%, signal=30%	11921/18109/15205/12159/14581/18998/13393/15213/667663/15208/13388/16918/14184/16450/16449/73750/16535/80857/97031/15214/18128/19712/22295	FALSE
GO:0046631	alpha-beta T cell activation	209	0.463027666782772	1.43521707938367	0.00018251517062147	0.00164104944715305	0.00117210657856315	4870	tags=39%, list=23%, signal=31%	15284/17869/18089/14462/16147/23882/432763/12484/230126/16453/12479/20423/12703/58208/11540/12480/207952/667803/17131/12399/18503/15018/16160/12142/12522/14347/14284/21949/110557/17863/19401/15013/16159/74048/230738/14972/12394/14963/17173/545030/16362/16190/14961/13813/19099/83430/15040/16364/14964/20351/58185/235320/21414/11774/12053/76747/11486/22724/15006/208650/12043/15216/16193/103743/12520/12501/320404/19219/12608/20535/230979/108655/21803/20230/16963/53314/19885/12775/15007/73902/16950/14980	FALSE
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	233	0.455363557468034	1.41836771886836	0.00018251517062147	0.00164104944715305	0.00117210657856315	6147	tags=46%, list=28%, signal=34%	140741/11516/11535/11551/13614/11552/11553/13609/11555/11554/14685/19773/107831/16336/99296/14527/13491/14428/15550/11517/11550/14748/15551/19228/14738/14427/14766/11540/104110/13488/19735/14429/15945/18389/17201/54409/17199/14687/13492/224129/14602/20608/207728/18167/17202/116903/11513/12310/76943/20606/12922/19227/19216/76854/14652/22354/223780/17203/94226/230775/99633/436090/12766/111174/11549/208990/12801/11541/242425/269604/381290/51801/238276/18441/19219/14683/12652/19762/12921/19222/213788/268934/14160/14763/14678/381853/13610/104111/11539/26941/319229/171469/14681/18125/19217/20609/21463/14764/56066/17773/243277/12289/381628/244958/105171/53978/14682/15563	FALSE
GO:0050878	regulation of body fluid levels	337	0.425789218203835	1.34317545783407	0.000184782410846014	0.00165855045846162	0.00118460653736809	7148	tags=48%, list=33%, signal=32%	15376/11998/11535/14729/216233/14724/11551/13614/18429/69453/11552/11553/11555/11554/20423/74012/11827/18595/18014/11752/20287/12845/27027/53883/21825/11831/11540/54426/11828/18792/101613/18389/30878/73182/11826/64290/15484/58992/11830/21824/18753/106042/54368/14456/14602/217369/12443/11821/14066/56745/18442/13035/22371/22174/14284/14916/241556/14609/12527/22393/12496/109246/22339/22062/14063/103213/11677/235627/18590/23796/29813/20807/246787/14042/545156/18591/110935/14062/106722/19124/11774/69847/432628/11486/22416/22724/23795/22337/13844/16193/18441/11747/20170/12223/19219/12389/21682/20276/18436/14683/20533/12000/11816/14368/18754/16923/12733/12613/14068/14678/15567/13829/11539/12258/53416/21898/18024/319229/192236/13057/11684/63873/77446/18158/14043/22436/16194/14114/13072/13869/14682/12583/21390/16531/11905/11941/71326/18816/12306/14613/22165/18717/212937/19055/19123/18787/99571/22320/19277/101772/83671/11686/14161/20720/11512/13489/19271/192232/16534/20344/14067	FALSE
GO:0035924	cellular response to vascular endothelial growth factor stimulus	60	0.589564660479314	1.72382039406755	0.000187049651419578	0.00167309117273221	0.00119499212744469	4058	tags=50%, list=19%, signal=41%	17300/13655/18187/24064/15507/20698/54485/18595/13388/18654/19245/54409/16160/16159/22339/16542/69601/18596/18128/11651/15370/18591/20358/78560/100952/14388/17164/381290/12512/64074	FALSE
GO:1903037	regulation of leukocyte cell-cell adhesion	388	0.417661811188233	1.32258863809282	0.000187049651419578	0.00167309117273221	0.00119499212744469	5064	tags=35%, list=23%, signal=27%	15205/15284/12159/14462/278180/13655/12578/16147/16600/12484/230126/16453/12479/66993/15507/20423/22410/434215/67122/20315/13642/15223/100039795/20677/12703/16846/27027/54371/11540/12480/207952/667803/17131/12399/12231/16002/15018/12151/21943/78317/17242/16160/13641/20667/14190/12522/26971/13035/14347/269023/110557/19401/15013/16159/74048/18124/230738/14972/12394/16854/26970/14345/19261/94212/16008/14963/17173/328365/16362/72049/16190/13482/14961/11898/237256/11651/13643/17974/16161/83430/15040/234695/21838/14964/21926/13848/235320/11774/12053/76747/11486/50723/22724/15006/208650/16401/21950/14204/15216/16193/19373/12520/20296/23871/12493/12501/320404/20971/15977/20668/12389/12608/20535/230979/74015/20533/71228/21803/229473/12010/16963/22329/14357/11461/15117/12775/15007/19419/16950/17120/14980/16196/102657/16852/16187/12367	FALSE
GO:0033080	immature T cell proliferation in thymus	18	0.738221995972762	1.9513593546638	0.000189316892329623	0.00168753160921405	0.00120530609490439	1256	tags=39%, list=6%, signal=37%	12159/12578/16147/12479/20423/22417/12151	FALSE
GO:0001889	liver development	136	0.497666161282107	1.51795135490417	0.000189316892329623	0.00168753160921405	0.00120530609490439	5416	tags=43%, list=25%, signal=33%	15205/15284/12159/22408/12578/18609/20682/21386/16476/14465/17292/12606/14632/18119/17684/15379/22773/18792/15242/14172/17242/225631/12443/22371/16596/11845/12394/108961/246221/18128/100102/12627/57295/21926/21929/52679/11486/22416/19242/19130/17127/16193/21802/12608/17158/21410/18129/319757/74551/14164/15368/16004/20378/16438/72043/279766/17345/12808/21814	FALSE
GO:0090102	cochlea development	49	0.62295846265512	1.80628944711015	0.000191584133564206	0.00170187280159269	0.0012155491780489	3230	tags=41%, list=15%, signal=35%	15205/20471/21385/21380/15394/20682/667663/22418/18014/57265/14184/18994/14633/76365/16535/68588/15214/18504/230824/13838	FALSE
GO:1904019	epithelial cell apoptotic process	159	0.496022680043626	1.52262548594643	0.000191584133564206	0.00170187280159269	0.0012155491780489	5505	tags=40%, list=25%, signal=30%	11921/18092/17869/15111/12159/14462/14461/12192/15901/18091/20473/18609/16392/16153/70445/22411/66214/21825/16450/54409/13555/14456/17242/18049/20254/51800/22393/11845/22695/76854/16691/69807/20379/16542/14175/68169/227753/20356/12822/216439/16668/21926/18012/12576/21929/15235/16401/12043/16163/12223/70584/21803/56484/56636/30955/18803/15368/12367/18024/68545/23939/80859/22601/231130	FALSE
GO:0090190	positive regulation of branching involved in ureteric bud morphogenesis	23	0.723137573840401	1.96762015694163	0.000196118616961965	0.00173321923024506	0.00123793811660382	4361	tags=74%, list=20%, signal=59%	20471/12159/18121/15415/20682/20681/14573/58198/16869/20474/23892/22339/18504/107515/11606/21803/319757	FALSE
GO:0048806	genitalia development	49	0.622068932448986	1.80371022374207	0.000196118616961965	0.00173321923024506	0.00123793811660382	1700	tags=31%, list=8%, signal=28%	15398/15433/20674/14179/20423/18095/14238/21386/22418/18595/18014/20897/22431/16869/22174	FALSE
