gene	source	is_derived	is_external	k119ub_ctrl_signal	k119ub_log2fc	k119ub_decile
Braf	both	TRUE	TRUE	0.468435	-0.235488	2
Brca2	both	TRUE	TRUE	0.396409	-0.208824	1
Brd2	both	TRUE	TRUE	1.093372	-0.419649	6
Brinp1	both	TRUE	TRUE	1.151549	0.032258	6
Brinp2	both	TRUE	TRUE	3.576899	0.531504	10
Brinp3	both	TRUE	TRUE	0.800834	0.68215	4
Brpf1	both	TRUE	TRUE	0.761651	-0.012122	4
Brsk1	both	TRUE	TRUE	0.428618	-0.23228	1
Brsk2	both	TRUE	TRUE	1.686943	-0.429205	8
Bsg	both	TRUE	TRUE	2.27211	-0.142032	9
Bsn	both	TRUE	TRUE	1.22277	-0.358426	7
Bsnd	both	TRUE	TRUE	2.038083	-0.120092	9
Bst2	both	TRUE	TRUE	2.023696	0.145289	9
Bsx	external	FALSE	TRUE	8.352732	-0.403899	10
Btbd1	both	TRUE	TRUE	1.167228	-0.062158	7
Btbd2	both	TRUE	TRUE	0.986981	-0.35228	6
Btbd3	both	TRUE	TRUE	1.699149	0.716333	8
Btbd6	both	TRUE	TRUE	1.950942	-0.066738	9
Btbd8	external	FALSE	TRUE	0.470916	0.079978	2
Btbd9	both	TRUE	TRUE	1.094636	-0.157873	6
Btg2	both	TRUE	TRUE	2.844309	0.053041	10
C1qa	both	TRUE	TRUE	3.201474	-0.541508	10
C1qb	both	TRUE	TRUE	1.141806	-0.231311	6
C1qbp	both	TRUE	TRUE	0.480815	0.064762	2
C1qc	both	TRUE	TRUE	2.302671	-0.406158	9
C1ql1	both	TRUE	TRUE	2.702145	-0.222234	10
C1ql2	both	TRUE	TRUE	4.608383	-0.50925	10
C1ql3	both	TRUE	TRUE	4.128608	0.322198	10
C2cd3	both	TRUE	TRUE	0.592217	-0.370723	3
C3	both	TRUE	TRUE	1.011459	-0.373766	6
C5ar1	both	TRUE	TRUE	0.342702	-0.127641	1
C9orf72	both	TRUE	TRUE	0.671759	0.161756	3
Cables1	both	TRUE	TRUE	2.212709	0.089354	9
Cabp1	both	TRUE	TRUE	1.222687	0.011972	7
Cabp2	both	TRUE	TRUE	1.512986	0.75491	8
Cabp4	both	TRUE	TRUE	1.149162	0.021462	6
Cacna1a	both	TRUE	TRUE	0.975425	-0.151996	5
Cacna1b	both	TRUE	TRUE	0.997827	-0.333008	6
Cacna1c	both	TRUE	TRUE	1.762836	-0.091696	8
Cacna1d	both	TRUE	TRUE	1.517055	0.195884	8
Cacna1e	both	TRUE	TRUE	1.523193	-0.193756	8
Cacna1f	both	TRUE	TRUE	0.568239	0.296449	2
Cacna1g	both	TRUE	TRUE	2.048398	-0.064176	9
Cacna1h	derived	TRUE	FALSE	1.824185	-0.485841	8
Cacna1i	both	TRUE	TRUE	2.504337	-0.207956	9
Cacna1s	both	TRUE	TRUE	2.491792	0.218728	9
Cacna2d2	both	TRUE	TRUE	2.854539	-0.256748	10
Cacna2d3	external	FALSE	TRUE	2.270081	0.414071	9
Cacna2d4	both	TRUE	TRUE	2.290464	0.113539	9
Cacnb1	both	TRUE	TRUE	1.191311	0.070458	7
Cacnb2	both	TRUE	TRUE	0.74335	-0.075181	4
Cacnb3	both	TRUE	TRUE	2.895167	0.013448	10
Cacnb4	both	TRUE	TRUE	1.248273	0.034867	7
Cacng2	both	TRUE	TRUE	1.287889	-0.123834	7
Cacng3	both	TRUE	TRUE	0.694525	-0.207753	4
Cacng4	both	TRUE	TRUE	1.875397	-0.18244	9
Cacng5	both	TRUE	TRUE	1.181717	-0.213613	7
Cacng7	both	TRUE	TRUE	0.326908	-0.214796	1
Cacng8	both	TRUE	TRUE	1.117959	0.088145	6
Cadm1	both	TRUE	TRUE	1.210161	-0.131348	7
Cadm4	external	FALSE	TRUE	0.822563	-0.282727	4
Cadps	both	TRUE	TRUE	2.318499	0.068224	9
Cadps2	both	TRUE	TRUE	0.795873	-0.003186	4
Calb1	both	TRUE	TRUE	1.692232	0.35428	8
Calb2	both	TRUE	TRUE	2.245086	0.374811	9
Calca	both	TRUE	TRUE	2.748515	0.164745	10
Calhm1	both	TRUE	TRUE	1.437201	-0.298806	8
Calhm2	external	FALSE	TRUE	0.978442	-0.232774	6
Calhm3	both	TRUE	TRUE	NA	NA	NA
Calm1	external	FALSE	TRUE	1.551965	-0.461781	8
Calm2	external	FALSE	TRUE	0.860562	-0.312443	5
Calm3	external	FALSE	TRUE	1.843083	-0.430566	9
Calr	both	TRUE	TRUE	0.904912	0.314217	5
Caly	both	TRUE	TRUE	0.844002	0.07515	5
Camk1	both	TRUE	TRUE	1.025826	0.042854	6
Camk1d	both	TRUE	TRUE	1.660813	0.207321	8
Camk2a	both	TRUE	TRUE	2.462761	-0.115287	9
Camk2b	both	TRUE	TRUE	1.682723	-0.18255	8
Camk2d	external	FALSE	TRUE	1.206466	0.324522	7
Camk2g	both	TRUE	TRUE	1.924749	0.252621	9
Camk2n1	both	TRUE	TRUE	2.19289	0.019937	9
Camk4	both	TRUE	TRUE	0.709595	-0.062535	4
Camkv	both	TRUE	TRUE	1.827663	-0.045086	8
Camsap1	both	TRUE	TRUE	0.669714	-0.255685	3
Camsap2	both	TRUE	TRUE	0.727876	-0.022813	4
Camsap3	both	TRUE	TRUE	0.825302	-0.270827	5
Camta1	both	TRUE	TRUE	1.486338	-0.108938	8
Canx	both	TRUE	TRUE	0.382872	-0.117033	1
Cap1	external	FALSE	TRUE	0.615997	-0.184859	3
Cap2	both	TRUE	TRUE	1.03006	0.064141	6
Capg	both	TRUE	TRUE	1.142773	0.359349	6
Capn2	external	FALSE	TRUE	1.604319	0.061447	8
Caprin1	both	TRUE	TRUE	0.514224	-0.106961	2
Caprin2	both	TRUE	TRUE	0.568475	0.29222	2
Car2	both	TRUE	TRUE	2.964757	0.440674	10
Car6	both	TRUE	TRUE	0.936994	-0.315285	5
Car7	both	TRUE	TRUE	2.638346	0.419887	10
Carm1	both	TRUE	TRUE	0.535066	-0.293822	2
Carmil3	external	FALSE	TRUE	2.115413	-0.225901	9
Cartpt	both	TRUE	TRUE	6.802448	-0.376202	10
Cask	both	TRUE	TRUE	0.450801	-0.103779	1
Caskin1	external	FALSE	TRUE	1.252585	-0.385971	7
Casp1	both	TRUE	TRUE	0.746874	0.237221	4
Casp12	external	FALSE	TRUE	0.403269	0.200722	1
Casp14	external	FALSE	TRUE	0.867151	-0.2875	5
Casp2	both	TRUE	TRUE	0.945078	0.053473	5
Casp3	both	TRUE	TRUE	1.683477	0.713291	8
Casp4	external	FALSE	TRUE	0.304675	0.200304	1
Casp6	both	TRUE	TRUE	1.17543	0.099558	7
Casp7	both	TRUE	TRUE	1.077679	0.087497	6
Casp8	both	TRUE	TRUE	0.421402	-0.181167	1
Casp9	both	TRUE	TRUE	0.619731	-0.010678	3
Casq1	both	TRUE	TRUE	1.985879	0.650937	9
Casr	external	FALSE	TRUE	0.806007	-0.44967	4
Casz1	both	TRUE	TRUE	4.52576	-0.275095	10
Cav1	both	TRUE	TRUE	1.874712	0.379556	9
Cav2	both	TRUE	TRUE	3.360657	0.860513	10
Cav3	both	TRUE	TRUE	1.810681	0.159706	8
Cbfa2t2	both	TRUE	TRUE	0.637944	0.378771	3
Cblb	external	FALSE	TRUE	1.972806	0.341887	9
Cblc	external	FALSE	TRUE	0.74525	-0.356288	4
Cbln1	both	TRUE	TRUE	3.071011	-0.165133	10
Cbln2	both	TRUE	TRUE	2.502996	-0.410546	9
Cbln3	both	TRUE	TRUE	1.843898	0.486563	9
Cbln4	both	TRUE	TRUE	2.681247	-0.295126	10
Cbr3	both	TRUE	TRUE	3.116243	0.043921	10
Cbs	both	TRUE	TRUE	1.78112	-0.401002	8
Cby1	both	TRUE	TRUE	0.469821	0.059543	2
Cc2d1a	external	FALSE	TRUE	0.930891	-0.17101	5
Cc2d2a	both	TRUE	TRUE	1.02102	0.134111	6
Ccdc103	both	TRUE	TRUE	0.685483	0.620895	3
Ccdc134	both	TRUE	TRUE	1.072394	0.231275	6
Ccdc141	both	TRUE	TRUE	2.070785	0.104733	9
Ccdc154	external	FALSE	TRUE	0.828552	-0.222192	5
Ccdc39	both	TRUE	TRUE	0.717225	0.175801	4
Ccdc40	both	TRUE	TRUE	1.21502	0.146057	7
Ccdc50	both	TRUE	TRUE	0.711928	0.115308	4
Ccdc63	both	TRUE	TRUE	0.758024	0.281948	4
Ccdc65	both	TRUE	TRUE	0.840202	0.006651	5
Ccdc66	both	TRUE	TRUE	0.553349	0.014105	2
Ccdc78	both	TRUE	TRUE	0.564879	-0.021773	2
Ccdc85c	both	TRUE	TRUE	3.184636	0.135825	10
Ccdc88a	both	TRUE	TRUE	3.655049	-0.022808	10
Cck	both	TRUE	TRUE	2.679215	-0.008111	10
Cckar	both	TRUE	TRUE	1.237836	-0.295681	7
Cckbr	both	TRUE	TRUE	0.597917	-0.165435	3
Ccl11	both	TRUE	TRUE	0.676603	-0.215328	3
Ccl12	external	FALSE	TRUE	0.856568	-0.609741	5
Ccl19	both	TRUE	TRUE	NA	NA	NA
Ccl19-ps1	both	TRUE	TRUE	NA	NA	NA
Ccl19-ps3	both	TRUE	TRUE	NA	NA	NA
Ccl19-ps4	both	TRUE	TRUE	NA	NA	NA
Ccl19-ps5	external	FALSE	TRUE	NA	NA	NA
Ccl19-ps6	both	TRUE	TRUE	NA	NA	NA
Ccl2	both	TRUE	TRUE	1.908566	-0.19321	9
Ccl21a	both	TRUE	TRUE	NA	NA	NA
Ccl21b	both	TRUE	TRUE	NA	NA	NA
Ccl21d	both	TRUE	TRUE	0.38776	0.166076	1
Ccl21e	external	FALSE	TRUE	NA	NA	NA
Ccl21f	external	FALSE	TRUE	NA	NA	NA
Ccl3	both	TRUE	TRUE	0.588943	-0.003403	3
Ccl5	both	TRUE	TRUE	0.755177	-0.202345	4
Ccn3	both	TRUE	TRUE	1.595234	-0.341724	8
Ccnd1	both	TRUE	TRUE	3.048563	0.243238	10
Ccnd2	both	TRUE	TRUE	3.71892	0.044023	10
Ccr2	both	TRUE	TRUE	0.45457	-0.444549	2
Ccr4	both	TRUE	TRUE	0.67216	-0.331433	3
Ccr5	both	TRUE	TRUE	0.638311	-0.28043	3
Ccr6	both	TRUE	TRUE	0.96594	-0.457333	5
Ccr7	both	TRUE	TRUE	1.744999	-0.479953	8
Cd244a	both	TRUE	TRUE	0.84745	-0.2713	5
Cd24a	both	TRUE	TRUE	6.173917	0.20101	10
Cd2ap	both	TRUE	TRUE	0.476502	-0.175054	2
Cd36	both	TRUE	TRUE	0.596061	-0.264917	3
Cd37	both	TRUE	TRUE	1.900304	0.098409	9
Cd38	both	TRUE	TRUE	0.993723	0.14963	6
Cd3e	both	TRUE	TRUE	1.889059	-0.338337	9
Cd40lg	both	TRUE	TRUE	0.600299	-0.078049	3
Cd44	both	TRUE	TRUE	1.360001	-0.121364	7
Cd47	external	FALSE	TRUE	1.356887	0.595607	7
Cd6	both	TRUE	TRUE	1.41974	0.578697	7
Cd68	both	TRUE	TRUE	0.76205	-0.366793	4
Cd74	both	TRUE	TRUE	1.390526	-0.222905	7
Cd81	both	TRUE	TRUE	1.910099	0.025801	9
Cd9	both	TRUE	TRUE	2.767017	-0.042771	10
Cd99	both	TRUE	TRUE	NA	NA	NA
Cdc14a	both	TRUE	TRUE	1.23789	0.154613	7
Cdc20	both	TRUE	TRUE	1.664824	0.211695	8
Cdc27	external	FALSE	TRUE	NA	NA	NA
Cdc34	both	TRUE	TRUE	1.096006	-0.310112	6
Cdc34b	both	TRUE	TRUE	NA	NA	NA
Cdc42	both	TRUE	TRUE	NA	NA	NA
Cdh1	both	TRUE	TRUE	1.209571	-0.103646	7
Cdh10	both	TRUE	TRUE	0.844899	0.0654	5
Cdh11	both	TRUE	TRUE	1.413233	-0.077842	7
Cdh2	both	TRUE	TRUE	1.423903	0.293069	7
Cdh23	both	TRUE	TRUE	2.297863	-0.062247	9
Cdh4	both	TRUE	TRUE	2.554415	0.116554	9
Cdh6	both	TRUE	TRUE	1.086381	-0.219435	6
Cdh8	both	TRUE	TRUE	1.15987	0.396867	6
Cdh9	both	TRUE	TRUE	0.415579	-0.254384	1
Cdhr1	both	TRUE	TRUE	2.098682	0.322474	9
Cdhr18	derived	TRUE	FALSE	NA	NA	NA
Cdk1	external	FALSE	TRUE	1.47757	0.348668	8
Cdk16	both	TRUE	TRUE	0.552495	-0.269978	2
Cdk18	external	FALSE	TRUE	2.58829	0.039597	9
Cdk20	both	TRUE	TRUE	1.789582	0.470753	8
Cdk5	both	TRUE	TRUE	1.343989	0.237113	7
Cdk5r1	both	TRUE	TRUE	3.147273	-0.138786	10
Cdk5r2	both	TRUE	TRUE	2.811321	0.211934	10
Cdk5rap2	both	TRUE	TRUE	1.923263	0.258071	9
Cdk6	both	TRUE	TRUE	1.662147	0.340118	8
Cdkl3	both	TRUE	TRUE	0.376207	-0.043517	1
Cdkl5	both	TRUE	TRUE	0.6327	-0.110607	3
Cdkn1b	both	TRUE	TRUE	2.079325	0.501693	9
Cdkn1c	both	TRUE	TRUE	3.858999	-0.341397	10
Cdkn2b	both	TRUE	TRUE	8.391831	-0.085133	10
Cdkn2c	external	FALSE	TRUE	3.317346	0.887912	10
Cdkn2d	both	TRUE	TRUE	2.244945	0.34761	9
Cdnf	both	TRUE	TRUE	0.938738	0.825989	5
Cdon	both	TRUE	TRUE	1.13072	-0.093251	6
Ceacam16	both	TRUE	TRUE	0.655282	-0.206763	3
Cebpb	both	TRUE	TRUE	1.873933	-0.526542	9
Cecr2	both	TRUE	TRUE	0.647045	0.037557	3
Celf1	both	TRUE	TRUE	0.523832	-0.026436	2
Celf4	both	TRUE	TRUE	3.139522	0.213548	10
Celf6	both	TRUE	TRUE	1.356839	-0.057302	7
Celsr1	both	TRUE	TRUE	1.828518	0.114133	8
Celsr2	both	TRUE	TRUE	3.925232	0.235968	10
Celsr3	both	TRUE	TRUE	1.655263	-0.240555	8
Cemip	both	TRUE	TRUE	2.594266	0.080796	9
Cend1	both	TRUE	TRUE	1.039018	0.05315	6
Cenpf	derived	TRUE	FALSE	3.507026	0.695534	10
Cep112	both	TRUE	TRUE	0.612449	-0.133748	3
Cep120	both	TRUE	TRUE	1.181313	0.432745	7
Cep131	both	TRUE	TRUE	1.40567	-0.272807	7
Cep250	both	TRUE	TRUE	1.317503	0.010293	7
Cep290	external	FALSE	TRUE	0.571916	-0.005469	2
Cep85	external	FALSE	TRUE	0.309716	-0.168542	1
Cep85l	both	TRUE	TRUE	0.817869	0.279943	4
Cep89	both	TRUE	TRUE	0.33904	-0.205679	1
Cer1	both	TRUE	TRUE	4.715903	0.646194	10
Cers1	both	TRUE	TRUE	1.13036	-0.35892	6
Cers2	both	TRUE	TRUE	1.557677	0.247502	8
Cfap100	external	FALSE	TRUE	1.857701	-0.117833	9
Cfap157	both	TRUE	TRUE	1.42349	0.265885	7
Cfap206	both	TRUE	TRUE	0.753933	0.130154	4
Cfap221	both	TRUE	TRUE	19.903821	-0.053511	10
Cfap418	both	TRUE	TRUE	0.85667	0.494999	5
Cfap43	both	TRUE	TRUE	0.905926	0.118668	5
Cfap44	both	TRUE	TRUE	0.977343	0.390785	5
Cfap45	both	TRUE	TRUE	3.298595	0.318074	10
Cfap47	both	TRUE	TRUE	NA	NA	NA
Cfap53	both	TRUE	TRUE	NA	NA	NA
Cfap54	both	TRUE	TRUE	0.76225	-0.184854	4
Cfap57	external	FALSE	TRUE	0.605852	-0.369455	3
Cfap58	both	TRUE	TRUE	0.77218	-0.303571	4
Cfap65	both	TRUE	TRUE	1.922081	-0.275359	9
Cfap69	both	TRUE	TRUE	0.605914	0.217333	3
Cfap73	external	FALSE	TRUE	1.593926	-0.266493	8
Cfap74	external	FALSE	TRUE	0.932965	-0.240444	5
Cfap91	both	TRUE	TRUE	0.833397	0.264711	5
Cfap97d1	both	TRUE	TRUE	1.399658	0.329076	7
Cfh	both	TRUE	TRUE	NA	NA	NA
Cfl1	both	TRUE	TRUE	0.750738	0.019195	4
Cflar	both	TRUE	TRUE	1.311176	0.402908	7
Chac1	both	TRUE	TRUE	3.363111	0.731846	10
Chat	both	TRUE	TRUE	2.597694	0.120651	10
Chchd10	derived	TRUE	FALSE	2.775612	0.062977	10
Chd4	both	TRUE	TRUE	0.668052	-0.201876	3
Chd5	both	TRUE	TRUE	2.184803	-0.32338	9
Chd7	both	TRUE	TRUE	1.647917	-0.160308	8
Chd8	both	TRUE	TRUE	0.383004	-0.063226	1
Chl1	both	TRUE	TRUE	1.280974	0.531953	7
Chmp2b	both	TRUE	TRUE	0.923687	0.220228	5
Chmp4b	both	TRUE	TRUE	0.959409	0.081483	5
Chn1	both	TRUE	TRUE	0.935958	-0.073553	5
Chodl	both	TRUE	TRUE	1.883362	0.109781	9
Chrd	both	TRUE	TRUE	2.782802	-0.136072	10
Chrdl1	both	TRUE	TRUE	0.6201	-0.426496	3
Chrm1	both	TRUE	TRUE	0.974321	-0.11165	5
Chrm2	both	TRUE	TRUE	1.200606	0.329872	7
Chrm3	both	TRUE	TRUE	0.758494	0.433001	4
Chrm4	both	TRUE	TRUE	NA	NA	NA
Chrm5	both	TRUE	TRUE	1.819581	0.219404	8
Chrna1	both	TRUE	TRUE	1.459109	0.630517	8
Chrna10	both	TRUE	TRUE	0.805795	-0.08961	4
Chrna2	both	TRUE	TRUE	2.238177	0.101061	9
Chrna3	both	TRUE	TRUE	1.547114	-0.004484	8
Chrna4	both	TRUE	TRUE	3.730475	-0.322409	10
Chrna5	both	TRUE	TRUE	1.205869	-0.310457	7
Chrna6	both	TRUE	TRUE	1.007156	-0.520258	6
Chrna7	both	TRUE	TRUE	0.837437	0.040104	5
Chrna9	both	TRUE	TRUE	0.839699	-0.152942	5
Chrnb1	both	TRUE	TRUE	0.976335	-0.030224	5
Chrnb2	both	TRUE	TRUE	2.05653	0.171773	9
Chrnb3	both	TRUE	TRUE	0.71756	-0.076492	4
Chrnb4	both	TRUE	TRUE	1.931606	0.144375	9
Chrnd	both	TRUE	TRUE	1.250646	-0.203584	7
Chrne	both	TRUE	TRUE	2.312096	-0.532173	9
Chrng	both	TRUE	TRUE	1.448267	-0.009021	8
Chst10	both	TRUE	TRUE	1.539066	-0.093475	8
Cib1	both	TRUE	TRUE	0.714831	0.16669	4
Cic	both	TRUE	TRUE	1.450271	0.098569	8
Cip2a	both	TRUE	TRUE	0.676023	0.268098	3
Cit	both	TRUE	TRUE	0.708144	-0.350055	4
Cited1	both	TRUE	TRUE	3.910467	0.025226	10
Cited2	both	TRUE	TRUE	3.52658	0.163404	10
Ckap5	both	TRUE	TRUE	NA	NA	NA
Clasp2	both	TRUE	TRUE	0.358629	-0.135134	1
Clcf1	both	TRUE	TRUE	2.790046	-0.11396	10
Clcn1	both	TRUE	TRUE	1.318317	-0.266617	7
Clcn2	both	TRUE	TRUE	2.036531	-0.138242	9
Clcn3	both	TRUE	TRUE	0.679811	0.235181	3
Cldn1	both	TRUE	TRUE	1.600509	0.309724	8
Cldn11	both	TRUE	TRUE	3.030177	0.310276	10
Cldn19	both	TRUE	TRUE	1.509492	-0.60345	8
Cldn3	both	TRUE	TRUE	4.984039	-0.485627	10
Cldn5	both	TRUE	TRUE	6.072083	-0.480885	10
Clec12a	external	FALSE	TRUE	0.347715	-0.111542	1
Clec2i	both	TRUE	TRUE	0.713584	-0.297448	4
Clec4a2	external	FALSE	TRUE	NA	NA	NA
Clec4a3	external	FALSE	TRUE	NA	NA	NA
Clec4a4	external	FALSE	TRUE	NA	NA	NA
Clec4d	both	TRUE	TRUE	NA	NA	NA
Clec7a	both	TRUE	TRUE	0.799599	-0.217688	4
Clic5	both	TRUE	TRUE	1.163144	-0.239133	6
Clip1	both	TRUE	TRUE	0.439525	-0.318279	1
Clmn	both	TRUE	TRUE	2.918726	0.036321	10
Clmp	external	FALSE	TRUE	1.085154	0.439568	6
Cln3	both	TRUE	TRUE	0.394512	0.437521	1
Cln5	both	TRUE	TRUE	1.747797	0.795459	8
Cln6	both	TRUE	TRUE	1.357762	-0.080124	7
Cln8	both	TRUE	TRUE	1.828815	0.660594	8
Clp1	both	TRUE	TRUE	0.671927	0.53023	3
Clptm1	both	TRUE	TRUE	0.402986	-0.447398	1
Clrn1	both	TRUE	TRUE	1.41609	0.465311	7
Clrn2	both	TRUE	TRUE	1.335789	0.247356	7
Clrn3	external	FALSE	TRUE	1.137542	-0.167005	6
Clstn1	both	TRUE	TRUE	0.609232	-0.429002	3
Clstn2	both	TRUE	TRUE	1.83347	0.191084	9
Clstn3	both	TRUE	TRUE	1.346024	-0.148429	7
Cltb	external	FALSE	TRUE	1.286342	-0.180637	7
Cltc	both	TRUE	TRUE	0.305801	-0.224169	1
Clu	both	TRUE	TRUE	1.880313	0.528521	9
Cluap1	both	TRUE	TRUE	0.471504	-0.091982	2
Clxn	external	FALSE	TRUE	0.55555	-0.307885	2
Cmtm8	both	TRUE	TRUE	0.915757	0.068134	5
Cnga1	both	TRUE	TRUE	0.633435	-0.281321	3
Cnga2	both	TRUE	TRUE	0.697812	-0.052004	4
Cnga3	both	TRUE	TRUE	1.479731	-0.177827	8
Cnga4	both	TRUE	TRUE	1.219384	-0.008789	7
Cngb1	both	TRUE	TRUE	1.383488	-0.047501	7
Cngb3	both	TRUE	TRUE	0.391748	-0.127463	1
Cnih2	both	TRUE	TRUE	2.096739	-0.050344	9
Cnih3	both	TRUE	TRUE	3.855177	0.19039	10
Cnksr2	both	TRUE	TRUE	0.429297	-0.21845	1
Cnnm4	both	TRUE	TRUE	1.770897	0.2867	8
Cnp	both	TRUE	TRUE	0.927703	-0.142756	5
Cnr1	both	TRUE	TRUE	2.071691	0.331502	9
Cnr2	both	TRUE	TRUE	0.545414	0.057363	2
Cnrip1	external	FALSE	TRUE	0.396427	0.332793	1
Cntf	both	TRUE	TRUE	0.531982	0.076991	2
Cntfr	both	TRUE	TRUE	2.767713	0.043851	10
Cntn1	both	TRUE	TRUE	0.916707	0.209207	5
Cntn2	both	TRUE	TRUE	2.016384	-0.461947	9
Cntn3	both	TRUE	TRUE	0.49193	-0.287739	2
Cntn4	both	TRUE	TRUE	1.66171	0.535979	8
Cntn5	both	TRUE	TRUE	0.731069	0.40512	4
Cntn6	both	TRUE	TRUE	0.933936	0.481129	5
Cntnap1	both	TRUE	TRUE	1.987003	0.026617	9
Cntnap2	both	TRUE	TRUE	1.038812	0.051369	6
Cntnap4	both	TRUE	TRUE	0.804138	-0.043409	4
Cntrl	derived	TRUE	FALSE	0.663798	-0.069882	3
Cobl	both	TRUE	TRUE	1.617014	0.336467	8
Coch	both	TRUE	TRUE	2.816851	-0.008823	10
Col11a1	both	TRUE	TRUE	0.788457	0.136386	4
Col11a2	both	TRUE	TRUE	1.190037	-0.47745	7
Col1a1	both	TRUE	TRUE	2.398084	-0.007539	9
Col25a1	both	TRUE	TRUE	0.966537	-0.231765	5
Col2a1	both	TRUE	TRUE	3.884457	-0.01523	10
Col3a1	both	TRUE	TRUE	0.727122	-0.256893	4
Col4a1	both	TRUE	TRUE	2.188249	-0.012252	9
Col4a5	both	TRUE	TRUE	NA	NA	NA
Col6a1	external	FALSE	TRUE	1.632591	-0.504764	8
Col6a2	external	FALSE	TRUE	1.363839	-0.402939	7
Col6a3	external	FALSE	TRUE	1.452382	-0.340293	8
Colq	both	TRUE	TRUE	1.341065	0.2708	7
Comp	both	TRUE	TRUE	4.041536	-0.402245	10
Comt	both	TRUE	TRUE	1.249008	-0.166171	7
Copa	both	TRUE	TRUE	0.574421	-0.221041	2
Cope	both	TRUE	TRUE	0.618657	-0.436567	3
Cops2	both	TRUE	TRUE	0.452923	-0.11777	1
Coq7	both	TRUE	TRUE	0.673041	0.059493	3
Coq8b	both	TRUE	TRUE	0.643953	0.346273	3
Corin	both	TRUE	TRUE	1.10107	0.11361	6
Coro1a	both	TRUE	TRUE	1.573102	0.009583	8
Coro1c	both	TRUE	TRUE	1.120083	-0.268148	6
Cox7b	both	TRUE	TRUE	0.529503	-0.386141	2
Cpe	both	TRUE	TRUE	1.11521	0.24628	6
Cpeb1	both	TRUE	TRUE	0.629229	-0.007415	3
Cpeb2	both	TRUE	TRUE	1.108872	0.581653	6
Cpeb3	both	TRUE	TRUE	0.756925	-0.050506	4
Cpeb4	both	TRUE	TRUE	0.576653	-0.190243	3
Cplane1	both	TRUE	TRUE	0.373651	-0.251803	1
Cplane2	both	TRUE	TRUE	0.312988	0.244644	1
Cplx1	both	TRUE	TRUE	1.199555	-0.263962	7
Cplx2	both	TRUE	TRUE	1.459494	0.09757	8
Cplx3	both	TRUE	TRUE	2.354581	-0.222781	9
Cplx4	both	TRUE	TRUE	2.94887	0.120614	10
Cpne1	both	TRUE	TRUE	0.549839	-0.463537	2
Cpne5	both	TRUE	TRUE	1.619903	-0.248919	8
Cpne6	both	TRUE	TRUE	2.61911	-0.179311	10
Cpne9	both	TRUE	TRUE	0.993668	0.103774	6
Cpt1c	both	TRUE	TRUE	0.63953	-0.147457	3
Crabp2	both	TRUE	TRUE	5.084902	-0.264783	10
Crb1	both	TRUE	TRUE	0.829513	-0.195068	5
Crb2	both	TRUE	TRUE	5.050339	0.237232	10
Creb1	both	TRUE	TRUE	0.668678	-0.105404	3
Creb3l2	both	TRUE	TRUE	1.668619	0.161746	8
Crebbp	both	TRUE	TRUE	0.401261	-0.380415	1
Crh	both	TRUE	TRUE	11.258818	0.227857	10
Crhbp	both	TRUE	TRUE	1.838809	-0.51256	9
Crhr1	both	TRUE	TRUE	1.831014	-0.118632	8
Crhr2	both	TRUE	TRUE	2.698199	-0.181307	10
Cript	both	TRUE	TRUE	0.371219	0.482767	1
Crk	both	TRUE	TRUE	0.336697	-0.179646	1
Crkl	both	TRUE	TRUE	0.369178	-0.207098	1
Crlf1	both	TRUE	TRUE	3.871293	0.012328	10
Crmp1	both	TRUE	TRUE	2.095284	0.154559	9
Crp	both	TRUE	TRUE	0.396058	-0.383596	1
Crppa	both	TRUE	TRUE	0.581146	-0.140013	3
Crtac1	both	TRUE	TRUE	1.781498	0.134981	8
Crtc1	both	TRUE	TRUE	1.618822	0.027775	8
Crx	both	TRUE	TRUE	NA	NA	NA
Crxos	derived	TRUE	FALSE	NA	NA	NA
Cryaa	both	TRUE	TRUE	3.892324	-0.755425	10
Cryba1	both	TRUE	TRUE	0.565034	-0.430438	2
Cryba2	both	TRUE	TRUE	7.376051	-0.262582	10
Cryba4	both	TRUE	TRUE	1.275451	0.124491	7
Crybb1	both	TRUE	TRUE	1.306945	0.08072	7
Crybb2	both	TRUE	TRUE	1.786024	0.0198	8
Crybb3	both	TRUE	TRUE	1.972577	0.310642	9
Crybg3	both	TRUE	TRUE	1.156239	-0.015661	6
Cryga	both	TRUE	TRUE	0.72558	-0.570066	4
Crygb	both	TRUE	TRUE	1.91414	-0.312927	9
Crygc	both	TRUE	TRUE	1.564416	-0.397373	8
Crygd	both	TRUE	TRUE	1.773319	-0.098216	8
Cryge	both	TRUE	TRUE	3.868908	0.526528	10
Crygf	both	TRUE	TRUE	3.056149	1.139466	10
Crygn	both	TRUE	TRUE	2.58877	0.484424	9
Crygs	both	TRUE	TRUE	1.552671	0.583509	8
Crym	both	TRUE	TRUE	1.389968	0.649474	7
Csf1	both	TRUE	TRUE	4.681476	0.254378	10
Csf1r	both	TRUE	TRUE	1.755482	-0.296526	8
Csf2	both	TRUE	TRUE	2.352284	0.016594	9
Csk	external	FALSE	TRUE	1.379628	-0.002264	7
Csmd1	both	TRUE	TRUE	1.2041	0.460189	7
Csmd2	external	FALSE	TRUE	1.777554	-0.480771	8
Csmd3	both	TRUE	TRUE	0.652029	0.577455	3
Csnk1d	both	TRUE	TRUE	0.61444	-0.373155	3
Csnk2a1	external	FALSE	TRUE	NA	NA	NA
