"mecp2_Fold","mecp2_FDR","h2a_Fold","h2a_FDR","overlap_frac_mecp2","overlap_frac_h2a","sig","quadrant"
-0.13790458,0.512269037,0.096839569,0.510503256,1,0.677180685358255,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.05454966,0.824260991,0.373490718,0.011719209,1,0.657463734206832,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.001263703,0.997297121,1.022314617,5.62e-15,1,0.619921875,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.094612645,0.670587675,-0.030940876,0.842827845,1,0.556334735857878,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.124175125,0.556890855,-0.147947881,0.20962469,1,0.551187232386142,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.016653915,0.959400633,0.587621319,2.81e-05,1,0.635173058933583,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.022328083,0.94895805,0.42102165,0.012424033,1,0.522201665124884,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.07290554,0.744384822,0.488579863,0.004478338,1,0.96386292834891,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.059754179,0.801602555,0.722028878,4.99e-05,1,0.517701385325808,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.235901405,0.277707232,-0.285039925,0.028274391,1,0.5817843866171,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.09884918,0.638573847,0.140875363,0.435604289,0.623595505617977,0.926102502979738,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.186668733,0.367299854,-0.117929808,0.46286235,1,0.806485355648536,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.098814026,0.642123638,0.112374463,0.442903172,1,0.750429553264605,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.234967072,0.281230129,-0.658368785,2.26e-06,1,0.580882352941177,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.223681758,0.275208004,-0.116868538,0.424126022,0.752346570397112,0.504600484261501,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.138495326,0.608549399,-0.238295109,0.099743002,1,0.591639871382637,"Not significant","Q3 (MeCP2 down / H2A down)"
0.037524582,0.889474466,-0.018719792,0.928230228,0.840383776711731,0.981660723382578,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.278069856,0.214151412,-0.080608956,0.536691146,1,0.591691995947315,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.020730713,0.946429405,0.249232522,0.041898892,1,0.699602498580352,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.147008325,0.474976085,-0.596537804,0.000900246,1,0.72248597324126,"Not significant","Q3 (MeCP2 down / H2A down)"
0.06842936,0.776537676,-0.254904672,0.112953937,1,0.893681652490887,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.034935787,0.899336111,-0.151951882,0.386348203,0.732954545454545,0.743321110529073,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.050058688,0.843307497,0.417331507,8.77e-05,1,0.6371976647206,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.039937489,0.880372845,-0.66211838,3.49e-05,1,0.590317331163548,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.208360917,0.305546673,-0.805644054,1.73e-11,1,0.595176252319109,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.038597365,0.886575228,-0.305097274,0.098055205,0.983023443815683,0.921910538286581,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.031605043,0.909753816,-0.116774872,0.456599242,1,0.660689655172414,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.047206284,0.856895714,0.52329607,0.002693612,1,0.770491803278688,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.092100004,0.682572626,0.181042837,0.235627288,0.732016925246826,0.632926829268293,"Not significant","Q2 (MeCP2 down / H2A up)"
0.004334184,0.991389598,-0.280155344,0.081861677,0.897265948632974,0.885527391659853,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.032761426,0.9067861,0.242557112,0.126992962,1,0.616107931316435,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.020969051,0.945628798,-0.144414293,0.229136756,1,0.505191873589165,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.05890207,0.806041992,-0.120872416,0.445240047,1,0.562729658792651,"Not significant","Q3 (MeCP2 down / H2A down)"
0.429543052,0.09314848,0.796086192,2.89e-14,1,0.549595445010489,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.150435713,0.470019316,-0.05183212,0.794877663,0.692005885237862,0.967100753941056,"Not significant","Q3 (MeCP2 down / H2A down)"
0.009878417,0.977967411,0.190826355,0.167247326,1,0.64726507713885,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.07299086,0.753720508,0.151089901,0.210395084,1,0.684386772708246,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.004653122,0.990941098,-0.218292157,0.178586767,1,0.609150326797386,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.047739645,0.852105204,-0.384845659,0.006575386,1,0.663406682966585,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.124367457,0.549340221,0.877925075,2.87e-11,0.999509081983309,0.846569646569647,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.008683075,0.980944262,0.161596231,0.220684226,1,0.705032119914347,"Not significant","Q2 (MeCP2 down / H2A up)"
0.07360505,0.751127734,-0.859381285,2.69e-07,1,0.911870503597122,"Not significant","Q4 (MeCP2 up / H2A down)"
0.08723163,0.690498492,0.076214972,0.655731744,0.798676748582231,0.977443609022556,"Not significant","Q1 (MeCP2 up / H2A up)"
0.024948031,0.932516552,0.361061602,0.009654261,1,0.789795918367347,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.094209939,0.66649986,0.063848557,0.699884197,1,0.697278911564626,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.059217206,0.807863708,-0.676009153,3.48e-06,0.652561247216036,0.932527052832591,"Not significant","Q3 (MeCP2 down / H2A down)"
1.508485821,1.29e-05,0.858463421,6.1e-09,1,0.634448574969021,"Significant","Q1 (MeCP2 up / H2A up)"
-0.175007004,0.407074921,-0.565395142,0.006941108,0.873458792991564,0.77134670487106,"Not significant","Q3 (MeCP2 down / H2A down)"
0.018467664,0.95418554,-0.162917489,0.270985185,1,0.826923076923077,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.012564621,0.970432246,-0.372784909,0.022808401,1,0.643549951503395,"Not significant","Q3 (MeCP2 down / H2A down)"
0.05121789,0.839108103,-0.359649288,0.013205551,1,0.722447143499775,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.059862769,0.802307882,-0.205710952,0.041096178,1,0.655958162121778,"Not significant","Q3 (MeCP2 down / H2A down)"
0.897069691,0.003065937,0.420476155,0.008128167,0.565663474692202,0.848205128205128,"Significant","Q1 (MeCP2 up / H2A up)"
0.010699132,0.975799231,-0.035865698,0.812297684,1,0.705157813702848,"Not significant","Q4 (MeCP2 up / H2A down)"
0.035989376,0.896383644,0.158977539,0.305795482,1,0.65262252794497,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.070273934,0.761116878,-0.407709919,0.004652015,1,0.720062208398134,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.015584686,0.962133593,-0.448405879,0.010658205,0.722286374133949,0.949886104783599,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.040093404,0.881601098,0.045164409,0.81039266,1,0.761335326357748,"Not significant","Q2 (MeCP2 down / H2A up)"
0.007762571,0.983724142,-0.537582153,0.000103212,1,0.800092336103416,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.011691191,0.972478834,-0.578385463,0.000245006,1,0.660884648742411,"Not significant","Q3 (MeCP2 down / H2A down)"
0.030697393,0.912796277,0.118803965,0.361929189,0.740252608456892,0.705389848246991,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.121330701,0.566234249,0.696456066,2.31e-07,1,0.550603528319406,"Not significant","Q2 (MeCP2 down / H2A up)"
0.042567018,0.871654983,-0.2682774,0.132246754,1,0.753972321886212,"Not significant","Q4 (MeCP2 up / H2A down)"
0.008566615,0.981239374,0.185639451,0.189002859,1,0.678172588832487,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.015311682,0.963564575,0.344235008,0.039967979,1,0.831561733442355,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.018506409,0.953575435,-0.389659518,0.014654741,1,0.679343474779824,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.078389879,0.721190662,0.481769772,1.56e-05,1,0.782440284054228,"Not significant","Q2 (MeCP2 down / H2A up)"
0.073056313,0.74562572,0.448163423,4.18e-05,1,0.588037634408602,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.015027196,0.963387085,-0.055126093,0.706760963,1,0.670839128419101,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.081027572,0.716293661,-0.058069231,0.731454271,1,0.627338678885071,"Not significant","Q3 (MeCP2 down / H2A down)"
1.390101827,6.74e-05,1.252271459,3.72e-14,1,0.604897959183674,"Significant","Q1 (MeCP2 up / H2A up)"
-0.022616145,0.941035014,-0.71064613,2.63e-06,1,0.674089068825911,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.069462292,0.759785685,-0.091711956,0.561498829,1,0.743494423791822,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.001305717,0.997124822,-0.280654952,0.032807664,1,0.629402129402129,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.140421519,0.490620631,-0.151307705,0.326582119,0.782099094299414,0.899509803921569,"Not significant","Q3 (MeCP2 down / H2A down)"
0.041327244,0.876656261,0.157896424,0.235878886,1,0.69882877858338,"Not significant","Q1 (MeCP2 up / H2A up)"
0.011125147,0.974576826,0.555359302,1.05e-05,1,0.582803738317757,"Not significant","Q1 (MeCP2 up / H2A up)"
1.299930706,2.2e-05,1.856988096,4.49e-40,1,0.724112961622013,"Significant","Q1 (MeCP2 up / H2A up)"
-0.100059107,0.635173145,-0.173436344,0.217152814,1,0.593191964285714,"Not significant","Q3 (MeCP2 down / H2A down)"
0.016494822,0.959526103,-0.063889945,0.688073018,1,0.884805945499587,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.114682374,0.591388125,0.722565114,0.004318012,1,0.581060216160576,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.157175385,0.453157928,-0.248710199,0.118603162,1,0.63337250293772,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.280477085,0.244657612,-0.361063958,0.013277841,1,0.693095768374165,"Not significant","Q3 (MeCP2 down / H2A down)"
0.046153259,0.857102321,0.042031591,0.817603268,0.799182422074604,0.815007816571131,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.019108883,0.951200803,1.403985272,7.04e-25,1,0.636060718252499,"Not significant","Q2 (MeCP2 down / H2A up)"
0.20604534,0.311490841,0.793691311,1.17e-07,1,0.702048417132216,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.153166633,0.447536226,-0.488899808,0.004218762,1,0.745490196078431,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.904824292,0.001530071,0.210758841,0.11182301,1,0.53588143525741,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.069893998,0.759157679,-0.117177403,0.487256101,0.686903137789905,0.546095444685466,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.040147616,0.8806917,-0.330770749,0.001190915,1,0.818639798488665,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.102731993,0.693275821,0.216363368,0.132497807,1,0.840764331210191,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.073674534,0.74510279,0.066124461,0.671776332,0.839048672566372,0.847486033519553,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.024040183,0.936095099,0.334386971,0.012569892,1,0.831620166421928,"Not significant","Q2 (MeCP2 down / H2A up)"
1.387094583,3.24e-05,0.824312954,1.47e-09,1,0.562741846323936,"Significant","Q1 (MeCP2 up / H2A up)"
0.644033685,0.014924126,1.190776233,7.11e-26,1,0.532871972318339,"Significant","Q1 (MeCP2 up / H2A up)"
-0.102423631,0.634700232,0.439019189,0.01483884,1,0.774885844748858,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.102992196,0.618598752,-0.177976604,0.304782565,0.747764705882353,0.93857058476078,"Not significant","Q3 (MeCP2 down / H2A down)"
0.321765683,0.183904142,1.528444114,2.78e-36,1,0.707628865979381,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.001617881,0.996538339,0.290606958,0.069722191,0.778913738019169,0.922785768357305,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.299334294,0.18300703,-0.286002957,0.0427476,0.802809834420472,0.514304082288653,"Not significant","Q3 (MeCP2 down / H2A down)"
0.153394994,0.481938119,-0.208216551,0.264956126,1,0.794061302681992,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.050138739,0.840176677,0.365429981,0.007957167,1,0.82707423580786,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.214562416,0.324363442,-0.267623849,0.037010766,1,0.581110310021629,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.07790429,0.725776996,-0.082728862,0.567656257,0.999335106382979,0.805466237942122,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.059148604,0.80261529,0.300183909,0.255105455,0.715608465608466,0.529613313754283,"Not significant","Q2 (MeCP2 down / H2A up)"
0.575587144,0.026300389,0.608478216,0.000147547,1,0.831521739130435,"Significant","Q1 (MeCP2 up / H2A up)"
0.117160546,0.569295689,0.605384605,4.02e-05,1,0.769736842105263,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.415138889,0.088285842,-0.176520509,0.11474543,1,0.588701999365281,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.049455407,0.842880738,-0.285168085,0.110235946,0.766935985083903,0.726309593878752,"Not significant","Q3 (MeCP2 down / H2A down)"
0.660374913,0.02007137,0.921705014,3.85e-10,1,0.868344627299129,"Significant","Q1 (MeCP2 up / H2A up)"
-0.110452437,0.583694118,0.786341046,2.17e-06,1,0.571115973741794,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.111038709,0.596581934,-0.560269688,1.73e-05,1,0.74934530490086,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.12774892,0.527607572,-0.006902827,0.971535231,0.743896362730443,0.892408846383742,"Not significant","Q3 (MeCP2 down / H2A down)"
0.149578176,0.505824786,0.384820906,0.000164327,0.777945619335347,0.585227272727273,"Not significant","Q1 (MeCP2 up / H2A up)"
1.500958826,4.51e-07,1.337378081,5.05e-21,1,0.764381040036816,"Significant","Q1 (MeCP2 up / H2A up)"
-0.138397545,0.503514614,0.984653202,4.57e-10,1,0.820025895554596,"Not significant","Q2 (MeCP2 down / H2A up)"
0.117521786,0.560109423,1.019994554,3.5e-12,1,0.671503957783641,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.011469329,0.973093429,0.328546683,0.008356087,1,0.617210682492582,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.155315627,0.457006128,-0.131761453,0.453044805,1,0.76,"Not significant","Q3 (MeCP2 down / H2A down)"
0.104317749,0.608018021,0.403178292,0.001642082,1,0.560278490289483,"Not significant","Q1 (MeCP2 up / H2A up)"
0.003452915,0.993017445,0.068896282,0.650670606,1,0.887558563248308,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.065330127,0.777479375,0.284219527,0.060793786,1,0.952991452991453,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.005310964,0.989285365,0.201007076,0.142380347,1,0.720863309352518,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.037383481,0.890318204,-0.235963935,0.070872025,1,0.834797156001673,"Not significant","Q3 (MeCP2 down / H2A down)"
0.279735771,0.208065751,0.729241039,5.9e-08,0.733924611973392,0.647749510763209,"Not significant","Q1 (MeCP2 up / H2A up)"
0.100699152,0.638573847,0.319713867,0.042098647,0.658008658008658,0.75873544093178,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.039119271,0.884531446,-0.278161386,0.017722947,1,0.737235367372354,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.031940073,0.9109062,0.456149808,0.000797744,0.76779463243874,0.75850144092219,"Not significant","Q2 (MeCP2 down / H2A up)"
0.093657594,0.658894539,-0.297923931,0.079402983,1,0.61003861003861,"Not significant","Q4 (MeCP2 up / H2A down)"
0.110829887,0.588295586,0.693575579,1.36e-08,1,0.631322694076278,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.041380787,0.875412135,0.433247131,0.000655205,1,0.844444444444444,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.145690898,0.456501218,0.477031222,0.004115474,1,0.954727793696275,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.083358614,0.708457489,0.234871546,0.04834295,1,0.789197904070939,"Not significant","Q2 (MeCP2 down / H2A up)"
0.037257571,0.889055552,-0.444248232,0.000337252,1,0.747141041931385,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.009775286,0.97819201,-0.145288624,0.352575375,1,0.730007917656374,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.084567716,0.69784097,0.439750716,0.006435529,0.77251552795031,0.538711423930698,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.355190696,0.102564394,-0.42289503,0.025040403,0.615793780687398,1,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.107457993,0.634337401,-0.261070486,0.037804478,1,0.829188174565932,"Not significant","Q3 (MeCP2 down / H2A down)"
0.014931828,0.963605471,0.105401357,0.519531528,0.644618159951894,0.858974358974359,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.152634663,0.455943935,-0.364330817,0.023831808,1,0.730136342266102,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.184584157,0.388186548,-0.644437938,2.2e-06,1,0.605889995669121,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.065075728,0.776190912,-0.309202903,0.04465014,1,0.837173579109063,"Not significant","Q3 (MeCP2 down / H2A down)"
0.000587131,0.998737795,-0.088885056,0.52878305,0.719338539274231,0.802665299846233,"Not significant","Q4 (MeCP2 up / H2A down)"
0.016645145,0.958803734,0.478337393,0.048250892,1,0.509664694280079,"Not significant","Q1 (MeCP2 up / H2A up)"
0.922326212,0.003075945,0.853075036,1.05e-09,1,0.742819266460451,"Significant","Q1 (MeCP2 up / H2A up)"
-0.057102835,0.81393828,0.706059123,1.19e-06,1,0.696229802513465,"Not significant","Q2 (MeCP2 down / H2A up)"
0.118051244,0.574677377,0.408541918,0.001275934,1,0.505773672055427,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.161777727,0.442523395,0.027664787,0.897313054,1,0.79794313369631,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.035078329,0.899397958,-0.574502001,0.000891774,0.881578947368421,0.765714285714286,"Not significant","Q3 (MeCP2 down / H2A down)"
0.007117271,0.985297252,-0.153104911,0.232088166,1,0.504936917169501,"Not significant","Q4 (MeCP2 up / H2A down)"
3.223269628,3.24e-19,1.745947582,1.21e-17,1,0.899128268991283,"Significant","Q1 (MeCP2 up / H2A up)"
-0.114053258,0.587602639,-0.149329777,0.196816927,1,0.717624148003895,"Not significant","Q3 (MeCP2 down / H2A down)"
0.024590948,0.933595139,0.054778296,0.740206201,1,0.774568792619334,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.060737813,0.797581393,0.071511471,0.617606651,1,0.821750663129973,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.044439296,0.865947172,-0.517201614,0.000288406,1,0.563939899833055,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.022083301,0.943025554,-0.387307916,0.004023127,1,0.586926762491444,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.060518722,0.800176489,-0.097599606,0.622392546,0.616832200731835,0.909791827293755,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.001293368,0.997130913,-0.300165219,0.089576285,0.943973634651601,0.805220883534137,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.126615855,0.52482555,0.530182822,3.17e-05,0.565462224307837,0.871294287780188,"Not significant","Q2 (MeCP2 down / H2A up)"
2.01269006,6.67e-07,2.006822676,3.06e-22,1,0.883136094674556,"Significant","Q1 (MeCP2 up / H2A up)"
0.079206946,0.716816014,0.215792048,0.186585425,0.970428015564202,0.913553113553114,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.11824305,0.566550283,0.202287159,0.181080304,1,0.799377916018662,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.065406175,0.784707659,0.645933457,9.33e-06,1,0.81578947368421,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.059648694,0.810145214,0.078049359,0.445884325,1,0.518592741037631,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.028986521,0.919094669,0.269552581,0.102981024,1,0.896837739761534,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.096699969,0.645259719,-0.436949362,0.0004194,0.765038560411311,0.515950069348128,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.064821255,0.777923223,0.547553755,1.63e-07,1,0.890588780713955,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.020373409,0.947481061,-0.128217188,0.337792418,1,0.775838309600367,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.033498207,0.903471774,0.820005445,4.8e-10,1,0.609808871258565,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.084157439,0.713071712,0.540255374,0.000281169,1,0.599802371541502,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.104828587,0.616697268,-0.653183499,1.65e-05,0.80511899416255,0.808385933273219,"Not significant","Q3 (MeCP2 down / H2A down)"
0.073898022,0.745114711,0.406006872,0.005497195,1,0.693893735130849,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.270832429,0.213662105,-0.235020139,0.065146036,1,0.575085324232082,"Not significant","Q3 (MeCP2 down / H2A down)"
0.085532096,0.697896931,-0.237953535,0.042625864,1,0.587519830777366,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.246667122,0.27636941,-0.411997978,0.005591516,1,0.551043751787246,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.47516266,0.051933638,-0.137981615,0.335038495,0.56021409455843,0.651452282157676,"Not significant","Q3 (MeCP2 down / H2A down)"
0.047288295,0.854708579,-0.664803992,5.25e-06,1,0.721732464545803,"Not significant","Q4 (MeCP2 up / H2A down)"
-0.25198613,0.235540605,-0.705440039,4.51e-05,0.924537037037037,0.919429097605893,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.024845698,0.9330508,0.38420589,4.57e-05,1,0.673443046143917,"Not significant","Q2 (MeCP2 down / H2A up)"
0.946695811,0.001596813,0.770622931,2.1e-07,1,0.841611996251172,"Significant","Q1 (MeCP2 up / H2A up)"
-0.04846645,0.848450142,0.74308347,2.26e-06,1,0.549441100601892,"Not significant","Q2 (MeCP2 down / H2A up)"
0.556742752,0.023958676,0.189434331,0.154560031,1,0.716603053435115,"Not significant","Q1 (MeCP2 up / H2A up)"
1.251418872,5.78e-06,0.867033491,5.33e-12,1,0.813256180957391,"Significant","Q1 (MeCP2 up / H2A up)"
-0.053081957,0.826652524,-0.164297271,0.320340836,0.754229323308271,0.84607274644175,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.004766472,0.990680613,-0.34350555,0.075576948,0.721447028423773,0.873045653533458,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.047346423,0.850201792,-0.062418888,0.715639918,1,0.91497005988024,"Not significant","Q3 (MeCP2 down / H2A down)"
0.058281611,0.805429951,0.578260391,1.75e-06,0.806451612903226,0.797872340425532,"Not significant","Q1 (MeCP2 up / H2A up)"
0.038157088,0.885746937,0.243593795,0.049862575,1,0.795300261096606,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.010180268,0.97705426,-0.366316848,0.005386851,1,0.706210976010516,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.066600629,0.769298554,-0.093729949,0.538981711,1,0.769038076152305,"Not significant","Q3 (MeCP2 down / H2A down)"
0.098798359,0.64212668,0.227260743,0.112061831,1,0.818545697131421,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.026162166,0.928694068,-0.549424439,0.000143542,1,0.892806098141972,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.05478941,0.820828625,-0.034355921,0.762314379,1,0.518832626590172,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.401701945,0.116790505,1.069017395,6.09e-16,1,0.570591681312244,"Not significant","Q2 (MeCP2 down / H2A up)"
0.143881036,0.46959614,0.547824436,1.25e-06,1,0.702758825274399,"Not significant","Q1 (MeCP2 up / H2A up)"
0.022886425,0.939564891,0.267428748,0.026781166,1,0.727100681302044,"Not significant","Q1 (MeCP2 up / H2A up)"
1.711284619,6.75e-07,0.894415965,5.69e-09,1,0.830428954423593,"Significant","Q1 (MeCP2 up / H2A up)"
-0.033781594,0.902602692,-0.408413516,0.001088685,1,0.582605393087733,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.048166869,0.848450142,0.254002905,0.067942438,1,0.91529933481153,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.138735037,0.491822369,-0.207156994,0.169669835,0.576367389060887,0.83984962406015,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.015247765,0.962936199,-0.44011665,4.26e-05,1,0.697869367796018,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.073652836,0.741417835,-0.095395356,0.527465999,1,0.862007961079169,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.022391624,0.941556752,1.018759789,6.44e-12,1,0.673851921274602,"Not significant","Q2 (MeCP2 down / H2A up)"
0.161709296,0.454138846,0.447182773,0.001250285,0.53126491646778,0.579989577905159,"Not significant","Q1 (MeCP2 up / H2A up)"
1.200692607,7.69e-06,1.188086463,1.09e-15,1,0.809867629362214,"Significant","Q1 (MeCP2 up / H2A up)"
1.623724539,8.06e-06,0.838091542,4.52e-08,1,0.766990291262136,"Significant","Q1 (MeCP2 up / H2A up)"
-0.032536491,0.907674417,-0.162015871,0.406460368,0.514308114464916,0.876419505678023,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.354311805,0.107193562,-0.044135184,0.753793809,1,0.858410819949281,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.07781031,0.725409878,0.19203745,0.249511737,1,0.74817221770918,"Not significant","Q2 (MeCP2 down / H2A up)"
0.033668205,0.904850465,0.186323483,0.129325753,0.897530215449291,0.679936305732484,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.174706115,0.375824225,-0.432655907,0.001209308,1,0.675918018787361,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.00456839,0.99101181,-0.117859185,0.535149145,0.867751780264496,0.762969588550984,"Not significant","Q3 (MeCP2 down / H2A down)"
0.026293659,0.927944446,0.779540365,7.67e-09,1,0.54561717352415,"Not significant","Q1 (MeCP2 up / H2A up)"
-1.054501779,0.001752086,-0.400631928,0.008095257,1,0.629664179104478,"Significant","Q3 (MeCP2 down / H2A down)"
0.047993892,0.851804459,-0.150391876,0.207054656,1,0.592674455320493,"Not significant","Q4 (MeCP2 up / H2A down)"
0.018273725,0.95316171,0.547529278,8.7e-05,0.508295625942685,0.943097014925373,"Not significant","Q1 (MeCP2 up / H2A up)"
-0.021295813,0.945688916,-0.420886792,0.000195962,1,0.587285902503294,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.072462892,0.747507588,0.265197945,0.042597009,0.577868852459016,0.811061946902655,"Not significant","Q2 (MeCP2 down / H2A up)"
-0.039687472,0.881238817,-0.031877296,0.832672667,0.717747949291573,0.7703081232493,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.123844096,0.554513949,-0.260315067,0.016794037,1,0.504250151791135,"Not significant","Q3 (MeCP2 down / H2A down)"
-0.159782727,0.416823347,0.305361758,0.070241792,0.867881548974943,0.975922131147541,"Not significant","Q2 (MeCP2 down / H2A up)"
