"peak_id","mecp2_Fold","mecp2_FDR","SYMBOL"
"mecp2_peak_680",-0.007725087,0.983790878,"Rxrg"
"mecp2_peak_681",-0.161865159,0.426772999,"Psmd1"
"mecp2_peak_682",-0.032761285,0.905583582,"Itpkb"
"mecp2_peak_685",-0.092170329,0.664084816,"Xpr1"
"mecp2_peak_686",-0.01874614,0.952010145,"Nrp2"
"mecp2_peak_687",-0.039393453,0.885193033,"Slc30a10"
"mecp2_peak_688",-0.604733674,0.027105792,"Etnk2"
"mecp2_peak_689",-0.256236787,0.269648374,"Nav1"
"mecp2_peak_690",-0.068351574,0.769273427,"Mroh3"
"mecp2_peak_691",-0.023090794,0.939142002,"F5"
"mecp2_peak_693",0.017109346,0.957818967,"Obsl1"
"mecp2_peak_698",-0.037350469,0.88975281,"Inpp1"
"mecp2_peak_700",-0.193189286,0.358101524,"Stk36"
"mecp2_peak_701",-0.038367333,0.886575228,"Iqca"
"mecp2_peak_703",0.082536394,0.723963771,"Nckap5"
"mecp2_peak_707",0.110990714,0.616048942,"Smyd3"
"mecp2_peak_708",-0.027725984,0.924928735,"Erfe"
"mecp2_peak_711",-0.069756102,0.765961817,"Ppp1r12b"
"mecp2_peak_714",-0.104757606,0.61132732,"Agap1"
"mecp2_peak_716",-0.045504835,0.862791557,"Usp37"
"mecp2_peak_716",-0.045504835,0.862791557,"Cnot9"
"mecp2_peak_719",-0.021279834,0.945439578,"Arl8a"
"mecp2_peak_720",-0.089153609,0.706503411,"Myo1b"
"mecp2_peak_721",0.007266198,0.985165835,"Lgr6"
"mecp2_peak_724",2.08980843,9.9e-11,"Col9a1"
"mecp2_peak_727",-0.023413797,0.93867605,"Ccdc93"
"mecp2_peak_729",-0.019822177,0.949630562,"Chst10"
"mecp2_peak_730",-0.018099641,0.953679213,"Dst"
"mecp2_peak_732",-0.053726035,0.8329577,"Tcf24"
"mecp2_peak_732",-0.053726035,0.8329577,"Ppp1r42"
"mecp2_peak_733",-0.084438276,0.720327349,"Fam163a"
"mecp2_peak_734",-0.032600045,0.907133857,"2010300C02Rik"
"mecp2_peak_735",0.0887931,0.677765436,"Itm2c"
"mecp2_peak_736",-0.351708491,0.237046733,"Nav1"
"mecp2_peak_739",-0.099144083,0.635682376,"Smyd3"
"mecp2_peak_741",-0.318955608,0.225203482,"Cdc73"
"mecp2_peak_747",-0.184821794,0.379355892,"Nav1"
"mecp2_peak_748",0.049621696,0.848450142,"Esrrg"
"mecp2_peak_750",0.066674624,0.77513521,"Boll"
"mecp2_peak_751",-0.065062444,0.782895605,"Creg2"
"mecp2_peak_753",-0.027174985,0.925355882,"Ngef"
"mecp2_peak_753",-0.027174985,0.925355882,"Neu2"
"mecp2_peak_755",0.306821461,0.184290777,"Fam135a"
"mecp2_peak_757",-0.047007924,0.859610595,"Fam78b"
"mecp2_peak_761",-0.284320794,0.214054676,"Olfr1414"
"mecp2_peak_763",-0.034947351,0.89907592,"Ppfia4"
"mecp2_peak_764",-0.173472873,0.408049993,"Cfc1"
"mecp2_peak_766",0.003793782,0.992257959,"Ndufs2"
"mecp2_peak_767",0.366622304,0.102325965,"Hhat"
"mecp2_peak_768",-0.12756802,0.548301562,"Mixl1"
"mecp2_peak_769",-0.080596543,0.717818331,"Il1r1"
"mecp2_peak_770",-0.137692938,0.530332025,"Kif26b"
"mecp2_peak_772",0.002073875,0.995832915,"Il1rl2"
"mecp2_peak_773",-0.028171377,0.923336,"Cab39"
"mecp2_peak_774",0.052620898,0.831564687,"Gpr35"
"mecp2_peak_776",0.166742337,0.417409923,"Mreg"
"mecp2_peak_777",-0.255761693,0.271251523,"Mlph"
"mecp2_peak_778",0.086304895,0.690017096,"Disp1"
"mecp2_peak_779",-0.039346883,0.88424391,"Fam117b"
"mecp2_peak_781",-0.094755617,0.66142474,"Srp9"
"mecp2_peak_783",1.063088932,0.003525441,"Cntnap5a"
"mecp2_peak_784",-0.041752931,0.873622531,"Smarcal1"
"mecp2_peak_786",-0.007576406,0.984107301,"Pik3c2b"
"mecp2_peak_787",-0.137504657,0.511291421,"Capn2"
"mecp2_peak_788",-0.102052781,0.62902792,"Nmnat2"
"mecp2_peak_789",-0.039515234,0.882188475,"Tmem163"
"mecp2_peak_790",-0.00391038,0.992026779,"Cdh20"
"mecp2_peak_791",-0.191780652,0.357167803,"Dusp28"
"mecp2_peak_792",0.297754402,0.190362257,"Pld5"
"mecp2_peak_793",-0.093561018,0.658558937,"Gpr45"
"mecp2_peak_794",-0.141512858,0.513437703,"Idh1"
"mecp2_peak_796",0.535062579,0.049292801,"Ino80d"
"mecp2_peak_797",-0.073762447,0.750270625,"Inava"
"mecp2_peak_799",1.452084057,5.56e-05,"Gm973"
"mecp2_peak_800",-0.701699623,0.014533606,"Dis3l2"
"mecp2_peak_801",0.023853755,0.937212389,"Ush2a"
"mecp2_peak_802",-0.035825927,0.897031742,"Ivns1abp"
"mecp2_peak_803",0.013932633,0.966632733,"Vamp4"
"mecp2_peak_804",-0.026736788,0.927270182,"Cacna1s"
"mecp2_peak_805",-0.096644313,0.648562161,"Capn10"
"mecp2_peak_807",-0.008898693,0.980604757,"Rnpepl1"
"mecp2_peak_809",-0.082200223,0.712870644,"Pik3c2b"
"mecp2_peak_810",0.262820944,0.254262579,"Xkr4"
"mecp2_peak_811",-0.075896458,0.73462164,"Capn10"
"mecp2_peak_813",0.017708663,0.956113554,"Itm2c"
"mecp2_peak_814",-0.032466414,0.906591032,"Gpc1"
"mecp2_peak_818",-0.118771454,0.577274797,"Fh1"
"mecp2_peak_818",-0.118771454,0.577274797,"Kmo"
"mecp2_peak_821",-0.102382894,0.65416717,"Elk4"
"mecp2_peak_824",-0.059636689,0.802277951,"Ppip5k2"
"mecp2_peak_824",-0.059636689,0.802277951,"Gin1"
"mecp2_peak_827",-0.065517634,0.793120583,"Pogk"
"mecp2_peak_828",1.064711334,0.002036735,"Thsd7b"
"mecp2_peak_832",1.655789324,2.18e-07,"Dner"
"mecp2_peak_833",0.908959032,0.006446511,"Brinp3"
"mecp2_peak_834",-0.030714258,0.912579808,"Prim2"
"mecp2_peak_835",0.023921219,0.936266308,"Susd4"
"mecp2_peak_838",0.030858555,0.914623566,"Slc30a1"
"mecp2_peak_839",-0.085371812,0.695741019,"Kif26b"
"mecp2_peak_840",-0.035342135,0.898460841,"Agfg1"
"mecp2_peak_841",0.154516815,0.444268907,"Spag16"
"mecp2_peak_842",-0.033335555,0.905376591,"Npas2"
"mecp2_peak_843",-0.100987503,0.624720732,"Ndufs1"
"mecp2_peak_843",-0.100987503,0.624720732,"Eef1b2"
"mecp2_peak_845",0.01711648,0.957237426,"Chst10"
"mecp2_peak_846",-0.015118233,0.963169141,"Susd4"
"mecp2_peak_847",-0.010399712,0.976400077,"Capn2"
"mecp2_peak_848",-0.001410781,0.996768717,"Chpf"
"mecp2_peak_848",-0.001410781,0.996768717,"Obsl1"
"mecp2_peak_848",-0.001410781,0.996768717,"Tmem198"
"mecp2_peak_849",-0.031604196,0.910738544,"Ackr3"
"mecp2_peak_851",-0.012690125,0.969886093,"Kcnk2"
"mecp2_peak_852",-0.431097948,0.075873147,"Zap70"
"mecp2_peak_855",-0.087415429,0.694754188,"Fzd7"
"mecp2_peak_860",-0.007517281,0.984205671,"Sox13"
"mecp2_peak_861",0.040661145,0.876888742,"Lemd1"
"mecp2_peak_862",0.155778222,0.454284868,"Brinp2"
"mecp2_peak_863",-0.005680091,0.988829307,"Gli2"
"mecp2_peak_865",-0.061600871,0.795741113,"Gigyf2"
"mecp2_peak_866",0.030995254,0.912579808,"Optc"
"mecp2_peak_868",-0.123217495,0.562451826,"Tgfb2"
"mecp2_peak_869",0.00552984,0.988970092,"Camsap2"
"mecp2_peak_870",-0.012197404,0.971218403,"Tnfrsf11a"
"mecp2_peak_871",0.182897374,0.366568068,"Esrrg"
"mecp2_peak_872",-0.230908453,0.28972428,"Hhat"
"mecp2_peak_875",-0.033099179,0.906800201,"Nek2"
"mecp2_peak_876",-0.022546087,0.940853886,"Gli2"
"mecp2_peak_877",-0.005056829,0.990157062,"Htr5b"
"mecp2_peak_878",-0.088587608,0.694951152,"Teddm2"
"mecp2_peak_878",-0.088587608,0.694951152,"Glul"
"mecp2_peak_879",-0.018257962,0.953398683,"Gm973"
"mecp2_peak_881",-0.202629068,0.354999196,"Lhx4"
"mecp2_peak_882",-0.007375347,0.984397778,"Cnnm4"
"mecp2_peak_883",0.22672992,0.293487231,"Nckap5"
"mecp2_peak_884",0.023650753,0.937222806,"Trp53bp2"
"mecp2_peak_885",-0.193349553,0.332009363,"Srgap2"
"mecp2_peak_886",-0.003533209,0.992879564,"Esrrg"
"mecp2_peak_888",0.176995498,0.449709644,"Khdrbs2"
"mecp2_peak_890",-0.10113812,0.627479478,"Tns1"
"mecp2_peak_892",-0.113313735,0.580526368,"Tnr"
"mecp2_peak_893",2.089626512,7.98e-08,"St18"
"mecp2_peak_894",-0.042894684,0.871252091,"Inpp5d"
"mecp2_peak_897",-0.007792444,0.983698422,"Dgkd"
"mecp2_peak_898",-0.965029753,0.001589406,"Plekha6"
"mecp2_peak_899",0.040962433,0.881407652,"Nuak2"
"mecp2_peak_901",-0.010347231,0.976613234,"Lonrf2"
"mecp2_peak_905",0.61613254,0.033214095,"Pam"
"mecp2_peak_906",0.136469055,0.519940519,"Gm973"
"mecp2_peak_906",0.136469055,0.519940519,"Sumo1"
"mecp2_peak_908",-0.037683111,0.891207502,"Actr3"
"mecp2_peak_910",0.019482578,0.951378933,"Nckap5"
"mecp2_peak_911",-0.067851448,0.778209907,"Thap4"
"mecp2_peak_911",-0.067851448,0.778209907,"Atg4b"
"mecp2_peak_915",-0.087930205,0.690697137,"Lhx4"
"mecp2_peak_919",-0.099928452,0.641296927,"Ankrd44"
"mecp2_peak_921",-0.211477573,0.309040225,"Igsf8"
"mecp2_peak_922",-0.700343328,0.017564742,"Nav1"
"mecp2_peak_923",-0.020295719,0.948424817,"Ephx1"
"mecp2_peak_924",0.808160745,0.005343829,"Aox4"
"mecp2_peak_925",0.024602766,0.933683793,"Mreg"
"mecp2_peak_926",-0.026497111,0.927270182,"Npas2"
"mecp2_peak_928",0.903745382,0.015061479,"Pappa2"
"mecp2_peak_929",-0.102842945,0.623881352,"Armc9"
"mecp2_peak_930",-0.118063073,0.574297897,"Rims1"
"mecp2_peak_931",-0.275597275,0.238520907,"Epha4"
"mecp2_peak_932",0.023133049,0.93867605,"Cnga3"
"mecp2_peak_933",-0.051059375,0.839661625,"Astn1"
"mecp2_peak_934",-0.941611265,0.002524647,"Plekhm3"
"mecp2_peak_935",-0.089807645,0.678934278,"Rnpep"
"mecp2_peak_940",-0.034463575,0.899442389,"Rnf152"
"mecp2_peak_941",-0.049782638,0.846500795,"Nrp2"
"mecp2_peak_942",-0.06411347,0.782759783,"Kif26b"
"mecp2_peak_944",-0.581409014,0.043720567,"Aff3"
"mecp2_peak_945",-0.087824345,0.67851522,"Rgl1"
"mecp2_peak_946",-0.12515972,0.531636997,"Rhbdd1"
"mecp2_peak_948",-0.019228021,0.950705991,"Efhd1"
"mecp2_peak_952",0.006112997,0.987737736,"Smyd3"
"mecp2_peak_954",1.559799787,1.03e-07,"Khdrbs2"
"mecp2_peak_955",0.007653333,0.983944303,"Kif26b"
"mecp2_peak_956",-0.034330577,0.900192028,"Dyrk3"
"mecp2_peak_957",-0.040509052,0.88128255,"Gli2"
"mecp2_peak_960",-0.103147296,0.642844426,"Ptp4a1"
"mecp2_peak_960",-0.103147296,0.642844426,"Ptp4a1"
"mecp2_peak_961",1.787788939,1.08e-09,"Hmcn1"
"mecp2_peak_962",0.071655173,0.752895082,"Ush2a"
"mecp2_peak_965",-0.033404367,0.903133439,"Iqca"
"mecp2_peak_966",-0.014581187,0.965107742,"Tmem131"
"mecp2_peak_968",-0.084411828,0.700407051,"Gmppa"
"mecp2_peak_970",-0.042437578,0.875301401,"Wdfy1"
"mecp2_peak_975",0.107627251,0.606293193,"Dnm3"
"mecp2_peak_981",-0.021664325,0.943542877,"Hecw2"
"mecp2_peak_982",-0.055869646,0.8179315,"Tns1"
"mecp2_peak_984",-0.01687736,0.959235904,"Speg"
"mecp2_peak_988",0.009413005,0.979021665,"Pld5"
"mecp2_peak_989",-0.014296828,0.965332969,"Tns1"
"mecp2_peak_990",-0.00696904,0.985685317,"Lypd1"
"mecp2_peak_991",0.35995899,0.190124007,"Erbb4"
"mecp2_peak_992",-0.089201445,0.683973051,"Mtarc2"
"mecp2_peak_993",-0.028796469,0.923081287,"Agap1"
"mecp2_peak_994",0.19994217,0.326149116,"Arl4c"
"mecp2_peak_996",0.007700729,0.983944303,"Atp2b4"
"mecp2_peak_997",0.083592281,0.711965313,"Stx6"
"mecp2_peak_998",-0.051537204,0.834659948,"Slc4a3"
"mecp2_peak_1001",0.098242528,0.659881293,"Stum"
"mecp2_peak_1002",0.057600841,0.814447113,"Kcnk2"
"mecp2_peak_1003",0.222857158,0.313454082,"Brinp2"
"mecp2_peak_1004",-0.054159238,0.826916608,"Abcb6"
"mecp2_peak_1004",-0.054159238,0.826916608,"Atg9a"
"mecp2_peak_1006",-0.30825043,0.19040549,"Plekha6"
"mecp2_peak_1008",-0.039276966,0.882960762,"Kcnh1"
"mecp2_peak_1009",-0.077518787,0.737036482,"Rps6kc1"
"mecp2_peak_1011",0.98540372,0.000200169,"Col9a1"
"mecp2_peak_1012",-0.927000175,0.003547277,"Cacna1e"
"mecp2_peak_1013",-0.051707532,0.83893272,"Hhat"
"mecp2_peak_1014",-0.028247077,0.921860715,"2010300C02Rik"
"mecp2_peak_1015",-0.804213852,0.014737973,"Mark1"
"mecp2_peak_1016",-0.220050122,0.300817226,"Hhat"
"mecp2_peak_1018",-0.202426737,0.380103739,"Xpr1"
"mecp2_peak_1019",-0.058898393,0.816191939,"C1ql2"
"mecp2_peak_1020",0.02736176,0.927524538,"Gli2"
"mecp2_peak_1021",1.595835003,1.89e-06,"Pard3b"
"mecp2_peak_1022",0.306813217,0.167679141,"Smyd2"
"mecp2_peak_1029",-0.003779117,0.992257959,"Map4k4"
"mecp2_peak_1030",0.90408815,0.001677388,"Jph1"
"mecp2_peak_1033",-0.107407769,0.600197134,"Bok"
"mecp2_peak_1034",0.016295762,0.960368716,"Tmem185b"
"mecp2_peak_1037",0.025175182,0.933672958,"Sec16b"
"mecp2_peak_1038",-0.034009502,0.902177632,"Gli2"
"mecp2_peak_1040",-0.060877493,0.795518132,"Agap1"
"mecp2_peak_1041",-0.115914831,0.601989969,"Qsox1"
"mecp2_peak_1043",1.965329983,2.83e-10,"Thsd7b"
"mecp2_peak_1044",0.025048008,0.932066221,"Fam178b"
"mecp2_peak_1045",0.019266483,0.951298885,"Zap70"
"mecp2_peak_1047",-0.118292733,0.568519254,"Swt1"
"mecp2_peak_1047",-0.118292733,0.568519254,"Trmt1l"
"mecp2_peak_1048",0.085639749,0.744870298,"Khdrbs2"
"mecp2_peak_1050",-0.181006571,0.36843218,"Hdac4"
"mecp2_peak_1052",-0.100898776,0.639671322,"Amer3"
"mecp2_peak_1054",-0.008448784,0.98172091,"Mfsd6"
"mecp2_peak_1055",0.098267093,0.647012906,"Cenpf"
"mecp2_peak_1056",-0.073547154,0.748153311,"Cacybp"
"mecp2_peak_1057",0.012109415,0.97164313,"Nos1ap"
"mecp2_peak_1058",-0.092980793,0.658315817,"Mpzl1"
"mecp2_peak_1059",1.2911726,1.19e-05,"Esrrg"
"mecp2_peak_1060",-0.435849643,0.10535739,"Plekha6"
"mecp2_peak_1061",-0.237138081,0.270577055,"Asic4"
"mecp2_peak_1063",-0.003125979,0.993986381,"Traf3ip1"
"mecp2_peak_1066",-0.104811131,0.617862219,"Tns1"
"mecp2_peak_1067",-0.078007245,0.729129105,"Arid5a"
"mecp2_peak_1069",-0.046751333,0.858483427,"Prox1"
"mecp2_peak_1072",0.592584382,0.034374951,"Gm973"
"mecp2_peak_1072",0.592584382,0.034374951,"Sumo1"
"mecp2_peak_1074",0.032160641,0.90777236,"Xkr4"
"mecp2_peak_1075",-0.014449514,0.965694611,"Itpkb"
"mecp2_peak_1077",1.24536403,4.27e-05,"Tmeff2"
"mecp2_peak_1078",-0.083613442,0.700183232,"Asic4"
"mecp2_peak_1084",-0.200603035,0.37723485,"Lct"
"mecp2_peak_1091",-0.14564696,0.482599454,"Nav1"
"mecp2_peak_1092",1.519547036,2.36e-07,"Aox1"
"mecp2_peak_1093",0.423332581,0.101110877,"Pard3b"
"mecp2_peak_1094",-0.158537876,0.437025605,"Sox13"
"mecp2_peak_1095",0.00934023,0.979257099,"Arid5a"
"mecp2_peak_1096",-0.019554641,0.951248237,"Nav1"
"mecp2_peak_1097",-0.004043648,0.991701855,"Dst"
"mecp2_peak_1098",0.264331981,0.231008471,"Kcnb2"
"mecp2_peak_1101",0.133973794,0.526190888,"Col19a1"
"mecp2_peak_1102",-0.057718193,0.819310169,"Obsl1"
"mecp2_peak_1103",-0.063675752,0.787078774,"Lefty2"
"mecp2_peak_1104",-0.104889353,0.62412276,"Pbx1"
"mecp2_peak_1105",0.030927443,0.911913011,"Pld5"
"mecp2_peak_1106",-0.024599244,0.93429775,"Pld5"
"mecp2_peak_1107",-0.074670456,0.738508281,"Spp2"
"mecp2_peak_1108",0.095497748,0.668659101,"Nck2"
"mecp2_peak_1109",0.660041543,0.015761026,"Stat1"
"mecp2_peak_1111",1.514733869,0.000112512,"Brinp3"
"mecp2_peak_1112",0.222996655,0.28826437,"Hmcn1"
"mecp2_peak_1113",1.345657339,3.53e-05,"Col9a1"
"mecp2_peak_1115",0.000631472,0.998589347,"Dusp23"
"mecp2_peak_1117",-0.111452942,0.588657292,"Mrps14"
"mecp2_peak_1118",-0.034088059,0.901177467,"Ctdsp1"
"mecp2_peak_1119",0.863171831,0.004623254,"Xrcc5"
"mecp2_peak_1120",0.048367956,0.852028846,"Aff3"
"mecp2_peak_1121",-0.098239462,0.641268364,"Kcnb2"
"mecp2_peak_1122",-0.828550766,0.009849671,"Plekhm3"
"mecp2_peak_1123",-0.046377951,0.855375878,"Inpp4a"
"mecp2_peak_1124",2.286213372,5.06e-10,"Serpinb8"
"mecp2_peak_1125",0.002014119,0.995888014,"Akp3"
"mecp2_peak_1129",-0.074222622,0.741154644,"Tns1"
"mecp2_peak_1130",0.130317685,0.535880463,"Ralb"
"mecp2_peak_1132",-0.010497067,0.976318764,"Col19a1"
"mecp2_peak_1133",-0.489350414,0.06389331,"Rgs16"
"mecp2_peak_1137",-0.080530541,0.722101045,"Cox20"
"mecp2_peak_1138",-0.108954277,0.603705434,"Susd4"
"mecp2_peak_1139",-0.129044539,0.527242679,"Dnm3"
"mecp2_peak_1141",-0.965168813,0.00074871,"Cacna1e"
"mecp2_peak_1142",-0.35026911,0.107086254,"Tns1"
"mecp2_peak_1143",-0.726296526,0.014686702,"Nav1"
"mecp2_peak_1144",-0.057780619,0.805744953,"Rassf5"
"mecp2_peak_1146",-1.153133204,0.000915987,"Plekha6"
"mecp2_peak_1148",-0.040294555,0.880278245,"Srgap2"
"mecp2_peak_1149",-0.06248311,0.80124624,"Rev1"
"mecp2_peak_1150",0.357284914,0.170926222,"Brinp2"
"mecp2_peak_1153",0.090941963,0.665592197,"Bcl2"
"mecp2_peak_1154",0.026700313,0.926416137,"Gpa33"
"mecp2_peak_1155",0.012971387,0.969131793,"Slco5a1"
"mecp2_peak_1156",0.413952765,0.108697804,"Rgs7"
"mecp2_peak_1159",0.005590909,0.989685085,"Stx6"
"mecp2_peak_1160",-0.048921291,0.849263363,"Prss39"
"mecp2_peak_1161",0.044164898,0.862977843,"Tnr"
"mecp2_peak_1164",-0.016983652,0.957818967,"Amer3"
"mecp2_peak_1165",0.094957652,0.671221407,"Nckap5"
"mecp2_peak_1166",-0.092828868,0.669874943,"A130010J15Rik"
"mecp2_peak_1168",-0.031414897,0.910430094,"Actr1b"
"mecp2_peak_1168",-0.031414897,0.910430094,"4933424G06Rik"
"mecp2_peak_1169",-0.06681067,0.768063025,"Map4k4"
"mecp2_peak_1171",-0.056187064,0.816392446,"Desi2"
"mecp2_peak_1172",-0.023711736,0.93658881,"Coq8a"
"mecp2_peak_1173",-0.007036389,0.985545474,"Klhdc9"
"mecp2_peak_1174",0.728597147,0.009258858,"Bcl2"
"mecp2_peak_1176",-0.066630551,0.777483039,"Tsga10"
"mecp2_peak_1177",-0.064969644,0.776170899,"Tada1"
"mecp2_peak_1178",-0.064707518,0.781631779,"Ephx1"
"mecp2_peak_1179",-0.098000333,0.647090923,"Zbtb37"
"mecp2_peak_1180",0.09091748,0.670929259,"Kcnb2"
"mecp2_peak_1186",-0.142894073,0.479584412,"Mapkapk2"
"mecp2_peak_1187",-0.041727102,0.87487399,"Map4k4"
"mecp2_peak_1188",1.523082719,7.09e-06,"Pappa2"
"mecp2_peak_1189",0.061302803,0.790537997,"Rcsd1"
"mecp2_peak_1190",-0.233294476,0.267369874,"Ppp1r12b"
"mecp2_peak_1191",-0.157070446,0.429717014,"Kif21b"
"mecp2_peak_1194",0.303047532,0.209253875,"Nuf2"
"mecp2_peak_1196",0.031562736,0.909301288,"Dst"
"mecp2_peak_1197",-0.021847919,0.943383743,"Ro60"
"mecp2_peak_1197",-0.021847919,0.943383743,"Uchl5"
"mecp2_peak_1198",1.355833369,1.13e-05,"Erbb4"
"mecp2_peak_1199",-0.048381335,0.852602438,"Jph1"
"mecp2_peak_1200",-0.027527232,0.924136163,"Ube2f"
"mecp2_peak_1201",-0.026625971,0.926735274,"Speg"
"mecp2_peak_1202",-0.091216424,0.666441138,"Ccnt2"
"mecp2_peak_1203",-0.149990521,0.459826703,"Cnppd1"
"mecp2_peak_1203",-0.149990521,0.459826703,"Retreg2"
"mecp2_peak_1204",0.008640229,0.98112882,"Smyd3"
"mecp2_peak_1205",-0.055673532,0.824875815,"Slc45a3"
"mecp2_peak_1206",-0.14544471,0.524050208,"Ankrd44"
"mecp2_peak_1207",-0.161772864,0.413960772,"Nav1"
"mecp2_peak_1209",-0.442720442,0.066272253,"Atic"
"mecp2_peak_1210",-0.139628206,0.492878417,"Aff3"
"mecp2_peak_1213",-0.114710684,0.617549871,"Nrp2"
"mecp2_peak_1214",-0.018505591,0.952365079,"Hdac4"
"mecp2_peak_1216",-0.027769584,0.922922407,"Agap1"
"mecp2_peak_1219",-0.009283788,0.979911645,"Sema4c"
"mecp2_peak_1220",-0.102240098,0.612324631,"Adgrb3"
"mecp2_peak_1221",0.042256385,0.870898124,"Abl2"
"mecp2_peak_1222",-0.072532627,0.744384822,"Atp2b4"
"mecp2_peak_1224",-0.040875731,0.879596537,"Atp1b1"
"mecp2_peak_1225",0.006514022,0.986760489,"Imp4"
"mecp2_peak_1226",0.224898893,0.314987485,"Gpr39"
"mecp2_peak_1227",-0.165039614,0.408074104,"Nuak2"
"mecp2_peak_1228",1.236420608,3.52e-05,"Pappa2"
"mecp2_peak_1229",0.005041432,0.99007218,"Igfn1"
"mecp2_peak_1231",-0.054168998,0.825822459,"Hdac4"
"mecp2_peak_1232",-0.055073405,0.821628447,"BC034090"
"mecp2_peak_1234",-0.092900498,0.670129342,"Itpkb"
"mecp2_peak_1236",0.902481473,0.001805006,"Fam78b"
"mecp2_peak_1238",0.377871126,0.084713157,"Cenpf"
"mecp2_peak_1239",0.894320843,0.005099136,"Col9a1"
"mecp2_peak_1242",-0.171647971,0.420804501,"Cnih3"
"mecp2_peak_1243",-0.219710785,0.29036339,"Kif26b"
"mecp2_peak_1245",0.162150667,0.449370804,"Pld5"
"mecp2_peak_1248",0.951585155,0.000593379,"Daw1"
"mecp2_peak_1250",-0.101222896,0.632147885,"Cadm3"
"mecp2_peak_1250",-0.101222896,0.632147885,"Aim2"
"mecp2_peak_1253",-0.051770703,0.832649511,"Aff3"
"mecp2_peak_1254",-0.037729786,0.894741258,"Aff3"
"mecp2_peak_1255",-0.195940286,0.347304049,"Dst"
"mecp2_peak_1256",1.252739485,0.000220768,"Tmeff2"
"mecp2_peak_1258",0.005191006,0.989698277,"Nos1ap"
"mecp2_peak_1261",-0.111253153,0.618725338,"Ptprn"
"mecp2_peak_1263",0.008537882,0.981495293,"Klf7"
"mecp2_peak_1264",3.294859119,2.61e-15,"Hmcn1"
"mecp2_peak_1267",-0.025249268,0.932256604,"Slc41a1"
"mecp2_peak_1268",-0.093425216,0.662117738,"Myog"
"mecp2_peak_1269",-0.020047954,0.948720409,"Smyd2"
"mecp2_peak_1272",-0.03861411,0.886575228,"Esrrg"
"mecp2_peak_1273",-0.054719177,0.821655236,"Trak2"
"mecp2_peak_1273",-0.054719177,0.821655236,"Stradb"
"mecp2_peak_1274",-0.084465584,0.719462993,"D1Ertd622e"
"mecp2_peak_1275",-0.017332768,0.956681325,"Capn8"
"mecp2_peak_1276",-0.082608836,0.707802788,"Stx6"
"mecp2_peak_1277",-0.15437258,0.462142246,"Raph1"
"mecp2_peak_1281",-0.090721738,0.666660569,"Stat1"
"mecp2_peak_1283",-0.027187022,0.92536574,"Kdsr"
"mecp2_peak_1284",0.014215785,0.965701667,"Agap1"
"mecp2_peak_1285",-0.13658552,0.490300183,"Igfn1"
"mecp2_peak_1287",-0.050453414,0.840457783,"Inpp4a"
"mecp2_peak_1288",-0.03409548,0.901919754,"Tmem163"
"mecp2_peak_1289",-0.037660399,0.888174072,"Plekha6"
"mecp2_peak_1290",-0.141061477,0.493279735,"Hspd1"
"mecp2_peak_1290",-0.141061477,0.493279735,"Hspe1"
"mecp2_peak_1291",-0.083583343,0.69931887,"Cep170"
"mecp2_peak_1291",-0.083583343,0.69931887,"Sdccag8"
"mecp2_peak_1292",-0.073368607,0.753605124,"Tlr5"
"mecp2_peak_1293",-0.079088565,0.726551587,"Als2"
"mecp2_peak_1294",-0.093339896,0.677076768,"Cep350"
"mecp2_peak_1295",-0.050918872,0.83893272,"Gli2"
"mecp2_peak_1296",-0.166669825,0.420601151,"Rps6kc1"
"mecp2_peak_1298",-0.021797022,0.945382434,"Esrrg"
"mecp2_peak_1305",-0.105507056,0.640755598,"Esrrg"
"mecp2_peak_1306",-0.561076587,0.028682036,"Rgs7"
"mecp2_peak_1307",-0.076534231,0.734033979,"Fcrlb"
"mecp2_peak_1308",-0.343677488,0.136016729,"Pax3"
"mecp2_peak_1309",-0.012467987,0.970766353,"Raph1"
"mecp2_peak_1310",-0.024047291,0.93552948,"Sft2d2"
"mecp2_peak_1311",-0.027968629,0.922566608,"Epha4"
"mecp2_peak_1313",-0.312918247,0.209234901,"Nav1"
"mecp2_peak_1314",-0.038952727,0.883069783,"Stum"
"mecp2_peak_1317",-0.07860526,0.728899951,"Flvcr1"
"mecp2_peak_1318",0.184482063,0.509090167,"Erbb4"
"mecp2_peak_1319",-0.061739232,0.796016021,"Tomm40l"
"mecp2_peak_1320",0.994269145,0.003240846,"Sdccag8"
"mecp2_peak_1321",-0.07138532,0.746730475,"Kif26b"
"mecp2_peak_1322",-0.075251514,0.747066783,"Ptpn14"
"mecp2_peak_1323",-0.062442696,0.784758879,"Adam23"
"mecp2_peak_1325",-0.095451873,0.651007128,"Prox1"
"mecp2_peak_1326",0.011580372,0.972775869,"Smyd2"
"mecp2_peak_1327",-0.141131255,0.470445441,"Rfx8"
"mecp2_peak_1329",0.217546271,0.36781796,"Astn1"
"mecp2_peak_1332",-0.027483599,0.92536574,"Bmpr2"
"mecp2_peak_1334",-0.118230744,0.603526822,"Sec16b"
"mecp2_peak_1336",0.065264221,0.787635183,"Gli2"
"mecp2_peak_1340",-0.067305057,0.773137132,"Slc35f5"
"mecp2_peak_1341",-0.155679144,0.472441819,"Dnm3"
"mecp2_peak_1342",0.116990525,0.588480311,"Nckap5"
"mecp2_peak_1343",-0.115677872,0.562897505,"Mlph"
