ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0032673	regulation of interleukin-4 production	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Cd83	1
GO:0032691	negative regulation of interleukin-1 beta production	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Serpinb1b	1
GO:0032958	inositol phosphate biosynthetic process	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Snca	1
GO:0051590	positive regulation of neurotransmitter transport	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Snca	1
GO:0061484	hematopoietic stem cell homeostasis	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Emcn	1
GO:0070233	negative regulation of T cell apoptotic process	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Rag1	1
GO:1900745	positive regulation of p38MAPK cascade	1/90	31/17474	0.03225806451612903	6.263082437275985	2.1102823451462176	0.14804052438904036	0.4986800781963577	0.4874077276564004	Dsc2	1
GO:0000018	regulation of DNA recombination	2/90	132/17474	0.015151515151515152	2.941750841750842	1.6112428875369509	0.14812303586865305	0.4986800781963577	0.4874077276564004	Tnfsf13/Shld1	2
GO:0018958	phenol-containing compound metabolic process	2/90	132/17474	0.015151515151515152	2.941750841750842	1.6112428875369509	0.14812303586865305	0.4986800781963577	0.4874077276564004	Snca/Nr4a2	2
GO:0098661	inorganic anion transmembrane transport	2/90	132/17474	0.015151515151515152	2.941750841750842	1.6112428875369509	0.14812303586865305	0.4986800781963577	0.4874077276564004	Slc13a1/Aqp6	2
GO:0031400	negative regulation of protein modification process	4/90	397/17474	0.010075566750629723	1.9562272600055974	1.3866942701374307	0.1485298270997739	0.4986800781963577	0.4874077276564004	Spry2/Heg1/Snca/Itgb1bp1	4
GO:0006520	amino acid metabolic process	3/90	259/17474	0.011583011583011582	2.248906048906049	1.4569890038863444	0.14919403079077376	0.4986800781963577	0.4874077276564004	Dpys/Hgd/Tdo2	3
GO:0002377	immunoglobulin production	2/90	133/17474	0.015037593984962405	2.9196324143692562	1.5989576551832636	0.14990582070326494	0.4986800781963577	0.4874077276564004	Tnfsf13/Shld1	2
GO:0007586	digestion	2/90	133/17474	0.015037593984962405	2.9196324143692562	1.5989576551832636	0.14990582070326494	0.4986800781963577	0.4874077276564004	Isx/Tff3	2
GO:0009799	specification of symmetry	2/90	133/17474	0.015037593984962405	2.9196324143692562	1.5989576551832636	0.14990582070326494	0.4986800781963577	0.4874077276564004	Ift57/Ripply2	2
GO:0009855	determination of bilateral symmetry	2/90	133/17474	0.015037593984962405	2.9196324143692562	1.5989576551832636	0.14990582070326494	0.4986800781963577	0.4874077276564004	Ift57/Ripply2	2
GO:0031503	protein-containing complex localization	3/90	261/17474	0.011494252873563218	2.2316730523627073	1.4425057250172009	0.15162168716791194	0.4986800781963577	0.4874077276564004	Exoc3l/Lca5l/Ift57	3
