"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant"
"4932441J04Rik",1.388799786,0.000232135,1,1,TRUE,0.846923766,4.59e-10,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933400F21Rik",-0.0183155925298592,0.912781421,0,2,FALSE,-0.53613152721835,5.39e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"4933400L20Rik",0.0879767984414318,0.319945674,0,6,FALSE,0.362904827415199,7.9e-06,2,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"4933402J07Rik",2.02026421336807,1.47e-16,3,5,TRUE,0.465426248717483,2.8e-06,3,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933406C10Rik",-0.075313165,0.736175138,0,1,FALSE,0.70169292653435,1.36e-10,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933406K04Rik",1.69086400135995,6.08e-09,1,8,TRUE,0.392661485455783,8.8e-17,2,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933407E24Rik",-0.00847754737728793,0.740929025,0,3,FALSE,0.0965447259086303,0.456412144,0,2,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"4933409F18Rik",1.117231105,0.000392247,1,1,TRUE,0.866931286,5.99e-12,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933413L06Rik",1.43866232351953,3.71e-08,7,24,TRUE,0.867113741109149,7.47e-28,18,24,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933416M06Rik",1.78879201073129,1.61e-12,4,4,TRUE,1.00450262911725,9.12e-23,17,18,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933417G07Rik",0.089459597,0.696133482,0,1,FALSE,0.860487814,8.09e-13,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"4933417O13Rik",-0.558295874679652,0.010852807,2,6,TRUE,-0.618719513313325,2.42e-10,9,9,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"4933422A05Rik",1.214916926,1.83e-05,1,1,TRUE,0.18235152,0.277775902,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"4933424L21Rik",-0.00315994,0.993876043,0,1,FALSE,-0.17569101747146,0.228848711,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"4933427D06Rik",-0.117555486952407,0.483701318,0,8,FALSE,-0.295008008320217,0.010709167,5,8,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"4933429O19Rik",0.506355104,0.058515811,0,1,FALSE,0.574125753894572,6.1e-11,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"4933430M04Rik",1.5019829459915,5.56e-11,5,5,TRUE,1.0264380197791,2.18e-18,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"4933433G08Rik",0.428039344614048,0.067205221,0,4,FALSE,-0.175454971896564,0.086789662,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"4933433H22Rik",-0.091597503,0.671496506,0,1,FALSE,-0.133491405,0.459168249,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"4933440M02Rik",0.108259693562739,0.472322778,0,3,FALSE,-0.146048486479951,0.061561487,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"5031425F14Rik",-0.127897217,0.514007719,0,1,FALSE,-0.019471718,0.905559253,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"5031439G07Rik",-0.076406175,0.741306092,0,1,FALSE,-0.210267989,0.071554187,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"5330413P13Rik",-0.091048984,0.675618285,0,1,FALSE,0.270363764099502,0.026974874,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"5330416C01Rik",-0.021456437,0.947015711,0,1,FALSE,0.237818456,0.11363054,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"5430403N17Rik",1.28663138746302,5.62e-08,2,2,TRUE,0.78652848,2.61e-08,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"5430427M07Rik",2.42482602313823,1.56e-18,2,2,TRUE,1.435578006,2.29e-24,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"5530401A14Rik",0.306739459103188,0.040656033,1,6,TRUE,0.168513953176701,0.013654422,1,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"5730522E02Rik",1.05868018887589,0.000261822,1,3,TRUE,0.448621020908736,0.001642073,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"5830454E08Rik",0.24659487758304,0.140688504,0,4,FALSE,0.239008968490453,0.099233617,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"5930438M14Rik",1.96889196,4.2e-15,1,1,TRUE,1.115025321,5.14e-20,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"6030407O03Rik",1.38260668733569,5.14e-09,3,4,TRUE,1.12560242261178,1.92e-24,5,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"6030440G07Rik",-0.008546758,0.981436089,0,1,FALSE,0.092423313,0.402813385,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"6030466F02Rik",0.204229202075226,0.162890098,0,3,FALSE,-0.312053853362989,0.009758592,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"6030471H07Rik",-0.008181938,0.9823682,0,1,FALSE,0.418747376,4.53e-05,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"6330415B21Rik",0.894146789062838,0.000364181,6,25,TRUE,0.626366786576936,1.44e-13,15,25,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"6430503K07Rik",-0.121172505,0.588847822,0,1,FALSE,-0.319686737,0.005071783,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"6430548M08Rik",-0.420820450839384,0.088971799,0,2,FALSE,-0.37770511734389,2.83e-05,1,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"6430553K19Rik",0.036053561,0.894102371,0,1,FALSE,0.499447722,1.39e-05,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"6430562O15Rik",1.35546061130521,2.55e-08,1,2,TRUE,0.494692751,1.64e-08,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"6430584L05Rik",0.301180729,0.212209228,0,1,FALSE,0.243925603,0.072554192,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"6430710C18Rik",-0.086313945552854,0.683534679,0,2,FALSE,0.327124729,0.000501987,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"6530403H02Rik",1.20002334566956,2.8e-05,5,11,TRUE,0.788791116301806,9.53e-14,9,9,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"6720468P15Rik",-1.01560654324971,6.97e-05,1,3,TRUE,-0.512908461705189,5.24e-06,3,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"7530416G11Rik",-0.745859906,0.01299982,1,1,TRUE,-0.755097574126156,1.08e-08,2,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"7630403G23Rik",-0.00685111,0.985868779,0,1,FALSE,0.066794469,0.599499824,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"8430422H06Rik",1.71608699036261,4.24e-13,5,7,TRUE,0.829481806152836,2.73e-20,11,12,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"8430430B14Rik",0.13739857975217,0.364333725,0,3,FALSE,0.244743816746761,6.28e-05,1,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9030204H09Rik",0.0125664192052141,0.893869375,0,3,FALSE,0.258182102046181,0.04515085,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9130015G15Rik",1.13613784463267,3.11e-08,10,21,TRUE,0.59337251540162,4.9e-09,8,16,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"9130019P16Rik",0.263418488,0.191079953,0,1,FALSE,0.426661919501888,0.001276478,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9130209A04Rik",0.078359839,0.725322179,0,1,FALSE,0.642890886429151,9.01e-10,4,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9130401M01Rik",0.045610118,0.859640161,0,1,FALSE,0.296225826,0.031178349,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9230105E05Rik",-0.0723005666206305,0.713067504,0,2,FALSE,-0.492026900663175,4.53e-07,2,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"9230112D13Rik",-0.034173723,0.901113926,0,1,FALSE,0.482604496,0.000146395,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"9330102E08Rik",-0.0615662613774265,0.769776144,0,2,FALSE,0.32298286,0.018420361,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"9330117O12Rik",0.244507657,0.276468407,0,1,FALSE,0.560120450056997,7.77e-07,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9330162B11Rik",-0.73616925977129,0.000103725,2,17,TRUE,0.360718099851507,3.98e-06,10,16,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"9430018G01Rik",2.04018934998946,8.72e-13,2,3,TRUE,1.18945311670711,1.43e-37,3,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"9530026F06Rik",0.122728935521766,0.51851698,0,2,FALSE,0.575549543235066,1.56e-09,1,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"9630028H03Rik",0.916816602067097,0.000759347,2,5,TRUE,0.510072946090093,4.1e-06,5,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"9630028I04Rik",-0.0641548333433945,0.773667472,0,2,FALSE,-0.433266153912358,0.001784694,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"A1bg",-0.085460749,0.681658141,0,1,FALSE,0.029244172,0.799664125,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"A230009B12Rik",0.490549253024844,0.059927735,0,2,FALSE,-0.438510748031018,0.000328764,2,7,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"A230028O05Rik",1.46280856612546,1.61e-07,1,2,TRUE,0.453323095,2.65e-06,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A330008L17Rik",0.963919851276732,0.005027708,2,2,TRUE,0.598312195118645,4.75e-07,1,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A330015K06Rik",0.922851971,0.004250351,1,1,TRUE,1.100442542,3.45e-23,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A330023F24Rik",-1.43478592591309,6.26e-07,2,4,TRUE,0.067955633,0.540139916,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"A330074K22Rik",-0.852729960206543,0.002236799,1,3,TRUE,-0.352006749518897,0.001630462,1,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"A330076C08Rik",1.0836485969712,2.07e-05,2,8,TRUE,0.432331548446812,2.61e-05,3,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A330093E20Rik",1.05178158148333,9.55e-05,5,8,TRUE,0.736068457124322,1.09e-18,15,19,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A3galt2",-0.13393552187566,0.423987169,0,3,FALSE,0.007135957,0.964393192,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"A430090L17Rik",1.09509871121804,1.73e-07,2,14,TRUE,0.599069615166968,1.72e-11,5,10,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A430093F15Rik",-0.0429170789825316,0.858074486,0,2,FALSE,0.869352064620868,3.98e-07,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"A4galt",0.25480569,0.219813276,0,1,FALSE,-0.109360127,0.466526088,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"A530010L16Rik",-0.089977407,0.69784097,0,1,FALSE,-0.466293427004971,0.00025349,3,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"A630001O12Rik",-0.167743318508076,0.293633332,0,2,FALSE,0.732704719,2.13e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"A630076J17Rik",0.02254625,0.94080179,0,1,FALSE,-0.071650368,0.64668831,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"A730018C14Rik",-0.0330972786446119,0.896823019,0,3,FALSE,-0.382869371,0.031727191,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"A730020E08Rik",1.13959590443478,0.001346036,1,3,TRUE,-0.0406463968787348,0.781335029,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"A830009L08Rik",2.06713537653972,1.02e-13,3,3,TRUE,0.954124301,6.76e-39,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A830082K12Rik",0.214763609904357,0.087394455,0,3,FALSE,0.980631267683165,2.94e-17,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"A930003O13Rik",1.56215160656742,1.33e-10,3,4,TRUE,1.01429628705357,9.14e-26,2,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A930009A15Rik",0.112449476481676,0.582776622,0,3,FALSE,0.34602557994403,0.000551999,1,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"A930012L18Rik",0.46010520191835,0.003106951,1,9,TRUE,0.592905751197228,4.15e-11,6,11,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"A930019D19Rik",0.235682364,0.283450067,0,1,FALSE,-0.499028552379376,4.15e-05,2,2,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"A930031H19Rik",-0.873008457955982,0.002210136,2,3,TRUE,-0.210554046,0.102901152,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"AA536875",0.993841049804871,0.001154045,1,2,TRUE,0.245024323,0.117595195,0,1,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)"
"AI197445",0.059118875,0.80740733,0,1,FALSE,0.314733370254801,7.69e-05,1,7,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"AU015836",-0.006140175,0.988061377,0,1,FALSE,-0.359991745811595,0.211700469,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"AU023762",0.598643623532769,0.000559058,1,8,TRUE,-0.238410159,0.100796924,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"AU040320",-0.143164501,0.4866522,0,1,FALSE,0.211814867,0.209940181,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Aacs",0.037524582,0.889474466,0,1,FALSE,-0.162927771023023,0.242935743,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Aagab",-0.09670751,0.657985338,0,1,FALSE,-0.305930946,0.000338916,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Abat",-0.153533574,0.436256099,0,1,FALSE,-0.257734805,0.032416092,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Abca1",0.110575921007463,0.52474153,0,2,FALSE,0.891667940580613,8.01e-23,4,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Abca13",1.66993129528642,3.67e-09,1,3,TRUE,0.392870636205179,0.000492898,2,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Abca4",1.6656997308298,9.62e-12,5,12,TRUE,0.924868186354104,6.05e-31,11,13,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Abcc3",-0.129277769082922,0.45530893,0,4,FALSE,-0.0197597408479016,0.379876484,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Abcc4",-0.234400636885838,0.167244524,0,11,FALSE,0.236956103095598,8.47e-06,3,10,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Abcc8",-0.105546773,0.61463887,0,1,FALSE,-0.625641071,0.000221924,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Abcd4",0.019659221,0.950614922,0,1,FALSE,-0.0933223,0.529351985,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Abcg1",0.056191181,0.819336261,0,1,FALSE,-0.190043223,0.26097233,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Abcg8",-0.0528125051598682,0.811324507,0,2,FALSE,-0.169408284,0.244746411,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Abhd6",-0.04435608,0.863578026,0,1,FALSE,0.347678552983395,0.006433795,1,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Abl1",-0.060912407,0.795231492,0,1,FALSE,-0.233721666,0.016314111,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ablim2",-0.886265634965887,0.00152724,1,4,TRUE,-0.773312908251757,6.92e-16,4,6,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ablim3",-0.145174558,0.47089459,0,1,FALSE,0.370356971955384,0.000105927,1,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Abr",-1.08386162575339,7.9e-07,11,14,TRUE,-0.56949824880851,1.4e-07,7,10,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Abra",2.21980019240768,7.58e-15,4,4,TRUE,1.19577229952765,1.43e-24,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Abtb2",0.565748618016187,0.000939589,2,16,TRUE,0.433165199427214,5.43e-13,10,19,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Abtb3",-1.15262347564507,1.42e-05,17,21,TRUE,-0.383485714423901,3.08e-06,7,14,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Ackr3",0.0735177224482452,0.628645853,0,5,FALSE,0.240252076212241,0.041787042,1,5,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Acly",-0.460240234573006,0.063724441,0,3,FALSE,-0.440010120868852,5.6e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Acnat2",-0.191423139014835,0.234217665,0,3,FALSE,0.70858855715545,3.28e-14,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Acot11",0.17843293575991,0.304516658,0,2,FALSE,0.326836807917195,0.002577486,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Acot7",-0.334914471,0.121283533,0,1,FALSE,-0.173938197386564,0.136970201,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Acox3",-0.09268059,0.659238422,0,1,FALSE,-0.443724718,0.029655467,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Acoxl",0.052837506,0.827151038,0,1,FALSE,-0.357017541052989,0.00553281,2,5,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Acsf3",0.030003272,0.916899047,0,1,FALSE,-0.349813163706864,1.25e-05,1,3,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Acvr1",0.080335749,0.712219302,0,1,FALSE,0.514483938202084,2.31e-08,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Acvr2a",0.1947363203488,0.266656664,0,5,FALSE,0.556114113913082,6.7e-08,6,10,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Acvr2b",-0.049959132,0.841321213,0,1,FALSE,-0.212708445283681,0.121824426,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Acy3",-0.010049261,0.97744034,0,1,FALSE,-0.221228974,0.138762411,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Ada",-0.114032334923884,0.503911099,0,3,FALSE,0.339714076,0.009254073,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adam11",-0.0214339074453494,0.643694366,0,2,FALSE,-0.744192998072295,2.6e-07,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adam12",1.38142171538334,3.67e-08,5,11,TRUE,0.731554727808523,2.28e-09,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adam30",0.850909767329442,0.002550755,1,3,TRUE,0.584784898,3.95e-10,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adamts14",-0.629925633085069,0.013988606,3,7,TRUE,-0.353779875309261,4.9e-05,4,8,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Adamts16",1.03392469138789,0.000554419,1,2,TRUE,0.710960748974398,3.62e-12,3,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adamts17",-0.417226828660388,0.006933031,4,30,TRUE,-0.384135258287237,1.34e-06,10,28,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Adamts2",0.328420625676446,0.059737219,0,10,FALSE,-0.0488437126697164,0.329960879,0,8,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Adamts6",0.140499592973046,0.400109827,0,2,FALSE,0.334943378977059,0.000582184,2,3,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Adamtsl1",0.502980944808146,0.000104767,3,11,TRUE,0.453309042358814,1.16e-10,9,18,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adamtsl2",-0.327609898022395,0.120768134,0,3,FALSE,-0.0624904313624657,0.194165732,0,3,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adarb1",0.419242162240652,0.031893622,1,4,TRUE,0.473276863783463,3.65e-08,2,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adarb2",-0.328200555230189,0.055390398,0,5,FALSE,0.366267283812582,0.000274767,1,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adck1",-0.122220389101301,0.556480276,0,2,FALSE,-0.098287456,0.572734104,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adcy1",-0.0301284886755575,0.754736579,0,5,FALSE,-0.174294676,0.194104047,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adcy3",-0.067720301,0.768705553,0,1,FALSE,0.139370780334913,0.137704526,0,3,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adcy5",-0.418925067304073,0.015922581,1,10,TRUE,-0.341785705698952,4.44e-06,5,22,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Adcy8",-0.0430653077966202,0.866936919,0,2,FALSE,0.568568358925142,1.69e-06,4,4,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adcyap1r1",-0.251146165090935,0.160329535,0,3,FALSE,-0.300561627313745,3.76e-05,3,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Add2",-0.140211417554489,0.452345553,0,2,FALSE,-0.296811544,0.023574998,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adgb",0.194792124,0.309598944,0,1,FALSE,0.894829998,1.37e-17,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Adgra3",0.0806101291840438,0.408625519,0,7,FALSE,0.469641720324619,4.98e-08,5,6,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Adgrb1",-0.578471755389501,0.016355543,2,6,TRUE,-0.662148753216706,1.94e-09,3,3,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Adgrb3",-0.102240098,0.612324631,0,1,FALSE,0.352895059338136,0.001611895,2,2,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adgrd1",-0.103932861947125,0.447536226,0,5,FALSE,-0.383845600219257,0.004218762,2,3,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adgrl1",-0.0470140980348589,0.561930271,0,2,FALSE,-0.340362421,0.020790802,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adgrl2",-0.379675452519193,0.030679941,1,14,TRUE,0.395567850631714,0.000228912,6,9,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Adgrl3",1.57032996895666,2.23e-09,4,8,TRUE,0.919996249833287,8.08e-27,19,22,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adgrl4",1.84135418733749,5.55e-07,1,2,TRUE,1.38035130498423,4e-61,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adk",1.335490114,4.16e-06,1,1,TRUE,0.832239962,6.15e-20,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adnp2",-0.0604722007084672,0.772018442,0,3,FALSE,0.163466628411698,0.014778969,2,6,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Adora2a",-0.060374657,0.794438744,0,1,FALSE,-0.05665813341721,0.69820178,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adora3",0.019774552,0.949608036,0,1,FALSE,-0.065913275157778,0.663437419,0,3,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Adpgk",0.685789408794818,0.031545747,1,2,TRUE,-0.011054284,0.949574555,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)"
"Adprhl1",-0.221535032,0.274803842,0,1,FALSE,-0.87490407,4.11e-07,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adra1a",0.800569525911069,0.000173215,2,4,TRUE,0.936404435475568,3.03e-13,2,6,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Adra1d",-0.541226649,0.034625699,1,1,TRUE,-0.347190656301125,0.00019754,1,2,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Adra2b",-0.0917818,0.670129342,0,1,FALSE,-0.797906668,2.44e-06,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Adrb2",0.386275507909082,0.144699658,0,2,FALSE,0.228803734573603,0.010996977,2,2,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)"
"Adss1",-0.026182589,0.929337447,0,1,FALSE,-0.244242850228219,0.072882349,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Afap1",-0.575305613992018,0.003803416,7,28,TRUE,-0.63407907619632,6.3e-14,14,22,TRUE,"Significant","Q3 (MeCP2 down / H2A down)"
"Afap1l1",-0.0324020884572494,0.882335416,0,3,FALSE,0.57162979159897,1.25e-08,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Afap1l2",-0.0706277913155926,0.563673192,0,7,FALSE,0.334331478348563,3.29e-05,2,5,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Aff1",0.849353435177135,0.000303461,1,6,TRUE,0.827049367432376,9.83e-13,3,3,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Aff2",1.52331122001565,2.55e-08,2,7,TRUE,0.944496382313074,8.58e-17,5,5,TRUE,"Significant","Q1 (MeCP2 up / H2A up)"
"Aff3",-0.292693347501959,0.00231899,6,37,TRUE,0.246475049731665,3.39e-06,14,29,TRUE,"Significant","Q2 (MeCP2 down / H2A up)"
"Agap1",-0.0765527188292924,0.61132732,0,11,FALSE,0.0223367677741624,0.022105462,3,13,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)"
"Agap2",-0.026053269,0.930032842,0,1,FALSE,-0.498044375472744,6.82e-05,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
"Agap3",-0.046278477,0.861111554,0,1,FALSE,-0.472003516371007,0.001769072,1,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)"
